T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
1054726, -230, 6, 923, -25410, 5390, -10780
1054746, -305, 25, 952, -26390, 6650, -13650
1054766, -344, 24, 926, -29260, -10220, -13790
1054786, -319, 0, 891, -32340, -28420, -12460
1054806, -252, -7, 902, -20160, -15890, -16520
1054826, -253, -18, 955, -13020, -21350, -12740
1054846, -282, -8, 943, -5180, -36960, -4900
1054866, -252, -35, 928, 3080, -36330, 3010
1054886, -214, -52, 925, 9240, -22890, 5460
1054906, -201, -34, 959, 9310, -20230, 5880
1054926, -215, -17, 964, 10010, -24990, 6510
1054946, -209, -11, 954, 9870, -23240, 5740
1054966, -180, -35, 954, 6860, -12180, 3500
1054986, -144, -23, 983, 4270, -1400, -630
1055006, -165, 1, 982, -2940, -3920, -3290
1055026, -188, 0, 965, -9380, -11200, -280
1055046, -169, 3, 963, -9380, -14560, 3430
1055066, -145, 1, 1001, -4340, -9310, 2940
1055086, -113, 0, 1073, 770, -7560, 4340
1055106, -174, 4, 1065, 1540, -13440, 4970
1055126, -159, 0, 1050, -280, -22330, 3430
1055146, -156, 0, 1031, -1750, -22470, -2240
1055166, -103, 12, 1021, -840, -21700, -5320
1055186, -92, 10, 1007, 3220, -15890, -9590
1055206, -105, 0, 1028, 5110, -20020, -7000
1055226, -130, -12, 1017, 6440, -25760, -1400
1055246, -114, 7, 1005, 4550, -25620, 980
1055266, -95, 32, 1000, 2940, -23240, 2310
1055286, -138, 38, 971, 3570, -19180, 1680
1055306, -147, 7, 937, 6930, -7070, -490
1055326, -142, -7, 995, 9100, 7490, -3640
1055346, -222, 34, 1039, 5460, 4620, -3780
1055366, -228, 63, 1076, -350, -7560, -4130
1055386, -146, 48, 1039, -5110, -11200, -7840
1055406, -119, 22, 911, -5530, 1610, -15120
1055426, -107, 0, 827, -4060, 16450, -21910
1055446, -101, 12, 887, -7000, 12530, -20790
1055466, -89, 24, 899, -8960, -980, -15610
1055486, -47, -12, 873, -7630, -9590, -10920
1055506, -52, -20, 869, -1400, -4970, -7350
1055526, -39, -38, 849, 910, -3710, -7000
1055546, -21, -48, 817, -7000, -7490, -9030
1055566, -8, -39, 844, -14210, -9170, -10150
1055586, -29, -27, 846, -18130, -10220, -13300
1055606, -33, -24, 796, -21070, -16800, -18060
1055626, -27, -13, 791, -24990, -21630, -18830
1055646, 8, -18, 799, -27300, -16590, -18620
1055666, 25, -43, 792, -23030, -12320, -14910
1055686, -21, -29, 824, -12390, -10990, -7070
1055706, -28, 0, 870, -2520, -13230, 1120
1055726, 5, -41, 858, 7140, -1050, 7980
1055746, -10, -72, 850, 14000, 9520, 10010
1055766, -37, -58, 876, 9030, 6300, 3710
1055786, -60, -44, 892, 2380, 3920, -4900
1055806, -116, -42, 940, 560, 4060, -9660
1055826, -131, -34, 978, -2030, 3780, -12110
