T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
12387, -185, -979, 250, -6580, -13300, -10990
12407, -164, -965, 231, -12600, -11690, -22820
12427, -163, -959, 228, -11760, -1190, -16520
12447, -175, -956, 233, -3920, 11060, -3780
12467, -183, -953, 244, 3360, 18130, 420
12487, -183, -960, 246, 1820, 19880, -7630
12507, -173, -978, 241, -5600, 21140, -18480
12527, -173, -998, 236, -8400, 26250, -19810
12547, -188, -1012, 248, -1610, 34650, -10290
12567, -205, -1009, 263, 7560, 41440, -980
12587, -210, -993, 262, 6860, 41930, -5320
12607, -188, -964, 248, -3290, 35980, -23520
12627, -156, -940, 224, -12390, 29610, -40320
12647, -142, -926, 217, -10290, 29540, -39900
12667, -155, -927, 227, 910, 37100, -21070
12687, -177, -941, 243, 10360, 45990, 1470
12707, -195, -967, 253, 10710, 48020, 9800
12727, -195, -1000, 254, 3850, 41230, 1610
12747, -186, -1019, 253, 140, 31150, -9310
12767, -189, -1021, 258, 2870, 25760, -8680
12787, -202, -1010, 266, 6300, 26040, 2870
12807, -208, -995, 263, 3850, 24080, 8890
12827, -195, -974, 251, -4550, 14840, 1190
12847, -165, -944, 232, -9730, 560, -12810
12867, -150, -929, 228, -7490, -10640, -18060
12887, -156, -925, 233, -1190, -12880, -6300
12907, -174, -942, 242, 3640, -9870, 13230
12927, -194, -966, 250, 2870, -8610, 26880
12947, -196, -984, 251, -490, -15120, 25550
12967, -186, -991, 250, -2520, -27510, 13860
12987, -178, -987, 250, -2660, -37450, 5950
13007, -184, -985, 248, -2520, -40320, 8610
13027, -191, -981, 249, -4550, -37870, 17710
13047, -190, -972, 244, -6580, -37660, 21420
13067, -177, -961, 241, -6930, -42630, 15680
13087, -163, -952, 236, -5880, -48370, 7420
13107, -168, -963, 236, -5460, -48790, 6020
13127, -183, -976, 241, -5810, -42140, 14630
13147, -192, -983, 247, -4060, -34720, 23660
13167, -194, -987, 252, -420, -32550, 22960
13187, -183, -985, 246, -70, -33950, 13580
13207, -176, -983, 240, -4060, -34230, 2730
13227, -177, -972, 238, -6930, -29610, -280
13247, -181, -958, 239, -5390, -21910, 2870
13267, -178, -947, 238, -1820, -15750, 3710
13287, -166, -943, 232, -2940, -10080, -9660
13307, -163, -958, 230, -4620, -3080, -9940
13327, -172, -973, 235, -1680, 7420, -2240
13347, -189, -987, 248, 4270, 17220, 5600
13367, -199, -997, 255, 5600, 22610, 4900
13387, -196, -995, 254, 1400, 22260, -7420
13407, -181, -987, 243, -4060, 20720, -21350
13427, -171, -977, 237, -5250, 22820, -26180
13447, -174, -967, 239, -70, 29050, -20090
13467, -182, -957, 243, 4480, 35560, -12250
13487, -182, -952, 245, 4130, 38360, -11550
13507, -177, -956, 239, -420, 36890, -18480
13527, -168, -964, 234, -2450, 34720, -24150
13547, -170, -975, 240, 980, 35910, -20160
13567, -188, -992, 251, 5460, 40740, -8120
13587, -204, -1001, 262, 6090, 44170, 1330
13607, -205, -1001, 261, 2450, 40460, -2450
13627, -189, -985, 248, -2730, 30660, -15750
13647, -170, -962, 239, -5110, 20860, -26250
13667, -162, -946, 235, -3010, 16590, -24710
13687, -170, -941, 236, -560, 18130, -12040
13707, -180, -947, 243, 700, 19460, 70
13727, -184, -958, 243, 0, 16030, 3570
13747, -180, -973, 247, -980, 8260, 140
13767, -182, -987, 247, -1190, 980, -1960
13787, -187, -988, 253, 140, -2450, 3010
13807, -196, -984, 255, 70, -3710, 10500
13827, -195, -978, 250, -3990, -7350, 11970
13847, -182, -965, 239, -8400, -15960, 4200
13867, -165, -953, 234, -9520, -25340, -3850
13887, -161, -950, 235, -6230, -29540, -2240
13907, -174, -960, 243, -2100, -27370, 9450
13927, -191, -979, 250, -630, -22680, 23030
13947, -198, -992, 251, -2240, -21700, 27370
13967, -191, -995, 248, -3710, -26670, 20650
13987, -181, -990, 247, -4130, -33670, 10010
14007, -177, -979, 244, -3220, -36540, 5600
14027, -183, -968, 243, -2730, -33530, 9380
14047, -186, -959, 239, -3850, -28700, 14490
14067, -177, -951, 235, -5110, -27510, 12460
14087, -165, -951, 230, -4690, -29820, 4270
14107, -165, -956, 235, -2730, -29960, -280
14127, -177, -963, 240, -420, -24010, 4410
14147, -192, -981, 245, 1190, -14560, 13720
14167, -198, -995, 250, 280, -7420, 17290
14187, -189, -995, 247, 280, -8890, -1890
14207, -175, -980, 244, 1120, -8400, -9240
14227, -174, -975, 240, 140, -1750, -7350
14247, -183, -968, 240, -1750, 6930, -2310
