T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
29554, 144, -412, -892, -98210, -61040, -21770
29574, 102, -301, -912, -72100, -58450, -17710
29594, 95, -283, -999, -91140, -30310, -19460
29614, 77, -292, -927, -92750, -16660, -17780
29634, 93, -326, -1022, -96950, -18270, -18270
29654, 122, -272, -993, -106890, -16100, -22050
29674, 137, -179, -970, -97930, -8330, -26390
29694, 83, -179, -979, -99750, 19670, -27160
29714, 106, -122, -975, -107940, 36890, -25130
29734, 109, -152, -980, -104930, 28280, -20160
29754, 144, -130, -1022, -105980, 30450, -17290
29774, 142, -74, -978, -90650, 26670, -14210
29794, 141, -35, -951, -64470, 27020, -11130
29814, 133, -12, -934, -51170, 28560, -7560
29834, 164, 5, -976, -56070, 24780, -1540
29854, 154, -1, -994, -70630, 19390, -3010
29874, 180, 25, -1040, -67900, 12390, -4900
29894, 178, 105, -934, -47530, 770, -5110
29914, 149, 71, -921, -14420, -11620, 1540
29934, 123, 43, -919, -28840, 6230, 7910
29954, 146, 73, -951, -54180, 16170, 2660
29974, 217, 78, -1097, -69790, 27930, -1890
29994, 172, 251, -997, -95480, 41650, -17010
30014, 190, 255, -967, -84350, 25130, -26110
30034, 194, 227, -929, -40530, -20790, -18620
30054, 135, 202, -916, -29750, -41650, -5810
30074, 150, 207, -931, -54530, -27860, -8750
30094, 156, 235, -986, -65730, -21140, -16660
30114, 160, 288, -961, -77560, -24150, -23870
30134, 125, 340, -879, -72520, -27720, -22190
30154, 66, 336, -861, -47110, -32760, -10080
30174, 51, 312, -833, -56980, -34160, -7630
30194, 95, 323, -949, -82600, -40740, -16450
30214, 31, 337, -917, -85540, -33320, -24500
30234, 26, 393, -853, -65590, -27160, -19250
30254, 67, 417, -894, -68740, -23240, -23030
30274, -7, 388, -859, -66780, -18550, -24220
30294, 5, 441, -856, -66780, -17570, -21700
30314, -23, 496, -900, -88340, -25690, -37170
30334, 85, 600, -962, -86380, -30240, -46340
30354, -49, 603, -826, -73080, -20370, -32130
30374, -22, 609, -795, -67060, -22540, -30170
30394, -60, 577, -874, -74550, -24430, -32480
30414, -56, 616, -862, -77000, -20440, -37100
30434, -18, 679, -879, -63840, -18760, -45010
30454, -89, 664, -760, -54110, -16450, -45430
30474, -88, 655, -774, -47390, -6300, -23940
30494, -84, 672, -754, -46830, -280, -14630
30514, -81, 685, -760, -54180, 4480, -12880
30534, -125, 659, -655, -55860, 1610, -11900
30554, -113, 674, -642, -57470, 0, -13790
30574, -113, 729, -636, -67550, -4410, -25760
30594, -124, 774, -618, -70630, -8610, -31640
30614, -124, 755, -669, -60550, -13720, -25130
30634, -148, 757, -603, -57610, -13020, -10150
30654, -130, 750, -607, -58590, -7770, -3150
30674, -154, 798, -557, -58870, -9170, -2940
30694, -122, 802, -607, -63210, -7210, -2870
30714, -146, 804, -575, -78470, -8890, -9870
30734, -128, 846, -602, -81970, -4760, -7000
30754, -149, 845, -511, -70210, -6930, -7980
30774, -139, 832, -477, -59570, -2800, -6440
30794, -152, 858, -494, -54040, 1820, -4830
30814, -153, 865, -489, -56350, -1820, -6230
30834, -154, 820, -483, -66430, -1470, -10640
30854, -155, 880, -385, -59010, -2100, -10780
30874, -209, 868, -348, -45640, -4550, -10360
30894, -165, 902, -370, -50400, -2030, -1400
30914, -191, 894, -355, -53550, -6510, -9520
30934, -160, 886, -445, -58520, -9240, -11410
30954, -161, 933, -396, -68110, -7560, -15330
30974, -243, 915, -201, -56210, -2940, -17710
30994, -210, 933, -266, -37590, -4900, -8960
31014, -226, 916, -333, -51870, -13300, -8890
31034, -214, 944, -344, -88340, -17290, -19530
31054, -264, 989, -203, -104300, -13230, -24920
31074, -280, 923, -85, -72170, -7630, -18690
31094, -240, 936, -110, -71680, -12810, -13230
31114, -227, 938, -236, -84770, -14980, -12040
31134, -221, 914, -214, -73360, -12810, -7770
31154, -227, 987, -62, -39830, -700, 4270
31174, -245, 983, 29, -21840, 4480, 21210
31194, -287, 981, 35, -37590, 140, 16730
31214, -242, 1027, -114, -69370, -11620, -910
31234, -231, 1047, -40, -74830, -12740, -4200
31254, -262, 889, 77, -55510, -5460, 11480
31274, -192, 935, -68, -50680, -23800, -350
31294, -153, 1065, -76, -61040, -34580, -13790
31314, -207, 1002, -10, -57190, -18130, -6720
31334, -252, 899, 130, -41510, 980, 7910
31354, -211, 939, 132, -39060, 3850, 6720
31374, -183, 976, 66, -65730, 1190, 5320
31394, -229, 1008, 156, -79240, 9310, 17360
31414, -198, 1005, 169, -80780, 21980, 15470
31434, -151, 947, 145, -92610, 30800, 8120
31454, -221, 921, 167, -109200, 42490, 3150
31474, -169, 984, 208, -101010, 51240, 3220
31494, -201, 949, 221, -78750, 38710, 8960
31514, -243, 930, 307, -82740, 42070, 18900
31534, -237, 933, 400, -87290, 44730, 13650
31554, -201, 876, 246, -101360, 37870, 1400
31574, -222, 922, 368, -108430, 38710, -12530
31594, -284, 858, 432, -56490, 27440, -12950
31614, -270, 839, 392, -25550, 12390, -11200
31634, -273, 874, 437, -24290, 15120, -15330
31654, -310, 876, 450, -22610, 19740, -31150
31674, -290, 846, 418, -36890, 25270, -36470
31694, -287, 886, 429, -57540, 18970, -46060
31714, -314, 788, 425, -64820, 8330, -51800
31734, -337, 817, 478, -66710, 5040, -40390
31754, -204, 921, 454, -70420, 13650, -48020
31774, -316, 776, 503, -72800, 7000, -44380
31794, -165, 836, 489, -70770, -6440, 14210
31814, -266, 711, 506, -70560, -3010, 29190
31834, -337, 763, 656, -57050, 17010, 50680
31854, -268, 753, 519, -50400, 33250, 61320
31874, -223, 766, 468, -73010, 37030, 61180
31894, -262, 772, 472, -84490, 45710, 59920
31914, -243, 719, 555, -69440, 59920, 66990
31934, -328, 724, 548, -46970, 91420, 79170
31954, -328, 791, 689, -36190, 129010, 78890
31974, -322, 815, 528, -62580, 215530, 54460
31994, -415, 725, 636, -69930, 232330, 42490
32014, -361, 705, 521, -78120, 114730, -770
32034, -455, 692, 630, -64540, 78610, -20230
32054, -476, 644, 702, -66360, 68530, -17990
32074, -400, 709, 652, -75670, 27160, -22470
32094, -413, 692, 656, -89810, 8540, -17710
32114, -455, 633, 751, -95060, 3220, 770
32134, -493, 568, 629, -98560, -3220, 7560
32154, -443, 556, 609, -89670, -27230, -2030
32174, -492, 522, 760, -71260, -41510, -12180
32194, -458, 506, 770, -72520, -41160, -21700
32214, -403, 473, 696, -84630, -44730, -32130
32234, -391, 531, 781, -72450, -46060, -35560
32254, -365, 495, 737, -61950, -47460, -27370
32274, -317, 414, 703, -55790, -31430, -17640
32294, -308, 466, 852, -39270, -13230, -4760
32314, -380, 422, 830, -28140, -2730, 19530
32334, -431, 429, 837, -24920, -10220, 29750
32354, -475, 429, 871, -28560, -24500, 26740
32374, -353, 423, 891, -42700, -45990, 16730
32394, -349, 403, 847, -55440, -49210, 2800
32414, -355, 418, 912, -57470, -31290, 980
32434, -309, 383, 982, -51870, -16660, -140
32454, -307, 348, 881, -62790, -16940, 1330
32474, -279, 308, 902, -74970, -24920, 7070
32494, -298, 258, 853, -66640, -29610, 11130
32514, -208, 273, 875, -56210, -42000, 9520
32534, -266, 304, 962, -53270, -39340, 4830
32554, -277, 216, 980, -56770, -29680, 10080
32574, -328, 167, 906, -62230, -24010, 11830
32594, -58, 185, 800, -68950, -23590, 2940
32614, -214, 166, 962, -68110, -52920, -11130
32634, -157, 186, 1018, -56630, -50890, 3360
32654, -196, 156, 993, -54600, -51380, 3850
32674, -177, 131, 1057, -57400, -42700, -910
32694, -149, 80, 1037, -56210, -37870, -15680
32714, -146, 74, 1068, -54180, -22260, -28350
32734, -136, 48, 1045, -56000, -8330, -45010
32754, -162, 27, 1061, -71400, -8330, -57610
32774, -126, 17, 949, -82110, -13650, -67620
32794, -115, -24, 1005, -82950, -15890, -71890
32814, -169, -68, 1068, -74340, -14560, -70840
32834, -90, -63, 952, -81340, -5880, -59990
32854, -138, -93, 914, -90720, -6650, -53130
32874, -120, -143, 916, -64400, 2240, -18480
32894, -150, -158, 1038, -45990, 2310, -7700
32914, -138, -194, 943, -40110, 6020, -8120
32934, -114, -236, 965, -38010, 15820, -10430
32954, -165, -218, 1058, -36610, 19320, -13930
32974, -179, -242, 1031, -49980, 10710, -26180
32994, -142, -271, 905, -92260, -7980, -32900
33014, -153, -332, 995, -78260, -8400, -25970
33034, -120, -294, 1000, -74690, -3500, -40880
33054, -79, -319, 939, -85190, 1960, -53970
33074, -75, -324, 1022, -74410, 11620, -50470
33094, -122, -374, 918, -81480, 16520, -48440
33114, -124, -433, 889, -93030, 15540, -45710
33134, -129, -467, 893, -83580, 16450, -46550
33154, -103, -482, 953, -77420, 17640, -56420
33174, -107, -521, 850, -84490, 18480, -60690
33194, -120, -586, 823, -95130, 15890, -59850
33214, -51, -561, 837, -100520, 12670, -71050
33234, -53, -592, 864, -107100, 12040, -84000
33254, -27, -617, 793, -110950, 12110, -75250
33274, -10, -638, 800, -112560, 9520, -51590
33294, -41, -675, 749, -107240, 11760, -29120
33314, -57, -734, 716, -111580, 13300, -17500
33334, -39, -751, 668, -113890, 13860, -15820
33354, -22, -730, 649, -110320, 10710, -9380
33374, -44, -791, 650, -107730, 11480, -6650
33394, -73, -843, 532, -111930, 10010, 140
33414, -61, -856, 565, -105980, 11690, 4550
33434, -75, -844, 463, -91420, 14000, 1120
33454, -56, -830, 505, -78610, 12040, -2170
33474, -76, -888, 460, -72800, 4970, -700
33494, -65, -883, 491, -71120, 630, 6090
33514, -76, -903, 439, -64540, -4480, 8750
33534, -60, -881, 442, -67480, -1680, 10430
33554, -72, -931, 457, -65170, 5600, 13860
33574, -126, -965, 361, -69930, 10640, 19040
33594, -118, -956, 423, -80780, 10430, 22260
