T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
47534, 81, -952, -162, 3640, 1680, -7070
47554, 54, -980, 15, 7700, -23030, -8750
47574, 118, -974, -131, -7420, -121800, -210
47594, 161, -893, -76, -26530, -179480, 14980
47614, 97, -960, -112, -24710, -124040, 29050
47634, 27, -1042, -180, -50190, -175700, 48440
47654, 230, -476, -1048, -64120, -318990, 70420
47674, -221, -664, -513, 54600, 98700, 17640
47694, -102, -501, -204, 178710, 554050, -85960
47714, 170, -790, -204, 175560, 471660, -141260
47734, 94, -922, 729, 210070, 285040, -135520
47754, 169, -1681, 720, 252000, 161210, -66010
47774, -133, -1868, 676, 39900, -82530, 67830
47794, 583, -1110, -291, -41650, -498960, 130970
47814, 390, -875, -386, -107870, -546490, 74340
47834, 87, -753, 97, -130900, 71260, 32760
47854, 259, -933, 25, -64330, 423360, -32130
47874, 559, -827, -410, -69720, 130620, -27650
47894, 449, -1001, -594, -62440, -297500, 48860
47914, 210, -1121, -340, -53340, -262710, 138040
47934, 274, -1139, -155, 17150, -45430, 126630
47954, 170, -1248, -66, 66780, 66290, 71750
47974, 135, -1071, -127, 25340, 107520, 89740
47994, 80, -971, -253, -14350, 29120, 114660
48014, 3, -906, -236, -37730, 24850, 127470
48034, -9, -951, -285, -31220, 105000, 114030
48054, -169, -1125, -333, -17920, 152670, 92680
48074, -213, -1149, -403, 7070, 146580, 87290
48094, -256, -1059, -382, 8260, 153720, 75110
48114, -218, -1097, -605, -16100, 187530, 58940
48134, -189, -981, -493, -13650, 133980, 46130
48154, -210, -956, -451, 46410, 111160, 20160
48174, -234, -764, -127, 68460, 229530, -4900
48194, -303, -822, -73, 98910, 270830, -10780
48214, -376, -946, -220, 94850, 193270, -3990
48234, -435, -862, -179, 73080, 231000, -18970
48254, -391, -706, -63, 94360, 277900, -39410
48274, -315, -671, -23, 116200, 206080, -40950
48294, -291, -743, -48, 108920, 123130, -37660
48314, -285, -793, 24, 89740, 112070, -46900
48334, -324, -898, 72, 51800, 120120, -46270
48354, -285, -937, 42, 3570, 17850, -16030
48374, -282, -1019, -79, -39690, -161980, 38920
48394, -233, -990, -190, -80780, -284480, 80570
48414, -200, -951, -232, -95060, -290640, 86380
48434, -195, -1024, -241, -70840, -236460, 64820
48454, -118, -1074, -206, -9520, -185500, 19600
48474, -154, -1131, -95, 37660, -91490, -29050
48494, -103, -1139, -98, 38500, -21350, -52150
48514, -88, -1114, -99, 24010, -73150, -51380
48534, 26, -1091, -161, 27440, -133560, -46340
48554, -186, -1222, -58, 24220, -77280, -49350
48574, -37, -1239, -221, 27020, -45150, -59430
48594, -34, -1222, -221, 38430, -70980, -95480
48614, -21, -1108, -193, 26740, 8120, -105910
48634, 144, -912, -205, 30100, 14000, -112070
48654, 199, -779, -49, 50050, -7700, -110110
48674, 140, -787, 182, 77350, 36960, -86590
48694, 198, -936, 239, 88200, 8890, -49210
