T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
37064, -494, -1050, 217, 241290, 696430, -263270
37084, -462, -1033, 215, 247730, 667590, -269780
37104, -422, -1001, 210, 256970, 636090, -263060
37124, -399, -968, 211, 263900, 607880, -235690
37144, -386, -953, 222, 264320, 581700, -196630
37164, -376, -951, 234, 255220, 550970, -160860
37184, -361, -958, 243, 238490, 512050, -133910
37204, -345, -961, 254, 221690, 466480, -109410
37224, -329, -965, 270, 205800, 417690, -82040
37244, -328, -977, 286, 184030, 369390, -52290
37264, -333, -995, 298, 154420, 321090, -24220
37284, -337, -1012, 306, 122920, 267470, -2590
37304, -325, -998, 310, 97020, 203490, 9030
37324, -301, -965, 303, 75320, 131600, 13020
37344, -282, -929, 291, 50190, 61180, 18270
37364, -272, -901, 282, 22750, -4690, 29540
37384, -272, -885, 273, -3710, -68670, 44380
37404, -276, -874, 260, -26390, -134050, 59220
37424, -284, -861, 252, -42420, -202860, 71470
37444, -284, -850, 247, -54320, -272930, 79800
37464, -294, -852, 243, -71470, -337820, 87710
37484, -313, -867, 236, -97930, -391930, 100870
37504, -333, -882, 229, -126980, -438340, 118020
37524, -351, -895, 222, -151620, -482440, 133840
37544, -369, -910, 221, -172970, -522900, 148050
37564, -381, -922, 212, -193550, -557340, 162750
37584, -386, -934, 202, -213710, -585760, 177590
37604, -397, -952, 192, -230440, -607320, 195860
37624, -411, -962, 190, -236390, -622860, 220570
37644, -420, -975, 188, -229880, -635530, 245070
37664, -425, -997, 184, -219870, -646100, 261030
37684, -428, -1026, 188, -208950, -652820, 269570
37704, -441, -1057, 199, -191800, -654360, 275940
37724, -455, -1086, 207, -169960, -650370, 279300
37744, -463, -1099, 207, -150220, -642390, 272720
37764, -443, -1091, 205, -133070, -633990, 250180
37784, -416, -1074, 199, -118230, -624960, 213360
37804, -399, -1067, 193, -109200, -607670, 174720
37824, -378, -1054, 186, -102830, -579460, 144270
37844, -347, -1025, 190, -91280, -545650, 117810
37864, -318, -993, 189, -67130, -460180, 66710
37884, -297, -969, 190, -66290, -404180, 44660
37904, -276, -960, 181, -68040, -344050, 22750
37924, -254, -954, 174, -62090, -283010, 4480
37944, -244, -948, 176, -43470, -221060, -5740
37964, -235, -933, 180, -19040, -157010, -11760
37984, -226, -915, 182, -1400, -90650, -21490
38004, -219, -908, 177, 8470, -21700, -33740
38024, -223, -907, 174, 17920, 49840, -42070
38044, -236, -910, 171, 30520, 120470, -47320
38064, -240, -903, 167, 48720, 184310, -55580
38084, -243, -893, 170, 71190, 242130, -64820
38104, -265, -899, 176, 88130, 300160, -68530
38124, -292, -916, 181, 91700, 359030, -71960
38144, -310, -933, 180, 88830, 410970, -83580
38164, -322, -945, 182, 89110, 452830, -100590
38184, -344, -963, 185, 92890, 488670, -115360
38204, -368, -985, 194, 98490, 518770, -128380
38224, -387, -1001, 209, 106470, 540400, -143430
38244, -409, -1026, 220, 109270, 556220, -162050
38264, -418, -1046, 217, 104790, 566020, -185990
38284, -411, -1043, 221, 108920, 564830, -212660
38304, -407, -1031, 227, 127260, 556010, -230790
38324, -407, -1031, 228, 141610, 548310, -237860
38344, -398, -1025, 228, 148120, 539630, -241010
38364, -396, -1019, 237, 159600, 524300, -240450
38384, -383, -1021, 238, 172620, 503090, -235480
38404, -368, -1016, 242, 182000, 477890, -227500
38424, -363, -1004, 256, 191380, 451780, -210420
38444, -358, -998, 260, 193620, 427070, -185640
38464, -336, -977, 257, 183750, 399210, -165200
38484, -314, -950, 259, 173950, 363300, -150500
38504, -301, -933, 264, 166740, 324030, -131740
38524, -286, -926, 265, 153020, 284970, -109970
38544, -273, -912, 271, 133910, 244650, -89180
38564, -278, -911, 275, 113190, 204260, -66290
38584, -277, -915, 275, 88130, 163030, -44310
38604, -269, -908, 273, 63490, 114870, -30800
38624, -262, -900, 276, 45360, 60270, -22400
38644, -264, -895, 276, 27930, 7000, -11060
38664, -267, -893, 270, 2590, -40950, 3640
38684, -266, -885, 265, -26390, -87080, 17710
38704, -270, -880, 259, -51380, -133490, 31220
38724, -276, -880, 252, -73640, -178360, 45850
38744, -279, -888, 245, -95200, -221830, 59220
38764, -283, -899, 242, -127750, -300790, 89530
38784, -297, -919, 244, -143010, -328650, 113680
38804, -317, -952, 241, -158830, -349930, 140770
38824, -346, -989, 249, -168070, -369950, 165970
38844, -366, -1011, 253, -170870, -390950, 183750
38864, -374, -1031, 246, -175700, -410480, 192640
38884, -377, -1048, 236, -177520, -427000, 198870
38904, -376, -1045, 235, -167020, -440790, 207620
38924, -374, -1036, 229, -151200, -451080, 215040
38944, -370, -1031, 220, -136290, -457100, 217630
38964, -365, -1021, 218, -118230, -460180, 214900
38984, -357, -1022, 219, -101010, -458290, 207200
39004, -361, -1044, 220, -90230, -448700, 197330
39024, -363, -1055, 224, -79450, -434700, 185150
39044, -357, -1051, 227, -65240, -420140, 166810
39064, -343, -1041, 224, -54670, -401800, 143080
39084, -326, -1018, 217, -48370, -377930, 118230
39104, -297, -983, 209, -42560, -350000, 93240
39124, -274, -953, 197, -39270, -316120, 70280
39144, -259, -934, 191, -35840, -276010, 53550
39164, -245, -911, 191, -26740, -233940, 41300
39184, -231, -893, 187, -16030, -190750, 28420
39204, -218, -887, 186, -10290, -143640, 15610
39224, -218, -892, 187, -7070, -91840, 7140
39244, -228, -904, 193, -2170, -37240, 3150
39264, -236, -918, 198, 3640, 16590, -1610
39284, -246, -930, 201, 9800, 67130, -10290
39304, -262, -940, 209, 17920, 114590, -19600
39324, -273, -946, 214, 24850, 158620, -30170
39344, -271, -945, 211, 27160, 198170, -46970
39364, -275, -946, 208, 26040, 234710, -66080
39384, -288, -958, 209, 24710, 270830, -78750
39404, -303, -976, 215, 26740, 304080, -86590
39424, -319, -996, 224, 33180, 330260, -96180
39444, -341, -1026, 237, 40740, 350070, -107590
39464, -362, -1048, 247, 45990, 365750, -119630
39484, -366, -1053, 251, 50190, 374500, -135800
39504, -356, -1046, 251, 56140, 374570, -157150
39524, -352, -1041, 247, 62650, 370300, -176750
39544, -349, -1037, 251, 69020, 366380, -186760
39564, -348, -1027, 256, 77350, 361550, -187950
39584, -563, -1062, 423, 85750, 353010, -186480
39604, -561, -1114, 410, 89600, 339570, -187180
39624, -257, -1036, 276, 44940, 285180, -259770
39644, -168, -1021, 248, -21420, 165690, -394730
39664, -298, -967, 383, 42700, 79730, -131460
39684, -380, -889, 451, 31710, -16870, -14560
39704, -298, -863, 336, -84560, -172760, -24290
39724, -226, -858, 201, -184800, -320320, -8260
39744, -230, -817, 186, -160860, -455700, 89180
39764, -316, -774, 234, -94710, -556010, 224280
39784, -369, -800, 213, -90650, -639100, 301420
39804, -442, -903, 157, -125650, -713790, 327810
39824, -449, -1003, 35, -118860, -763350, 342160
39844, -274, -1109, -175, -55370, -715470, 265510
39864, -224, -1105, 47, -5180, -396340, 48230
39884, -449, -1085, 356, 22120, 88060, -126560
39904, -276, -1207, 119, 39690, 352800, -188580
39924, -242, -1012, 166, 95340, 343770, -176190
39944, -444, -946, 317, 264740, 363160, 29680
39964, -406, -995, 292, 264110, 373730, 121100
39984, -213, -993, 184, 170030, 313810, 27230
40004, -292, -1031, 238, 142940, 300510, 19950
40024, -600, -1191, 346, 141190, 364560, 146720
40044, -598, -1212, 355, 101990, 376180, 175350
40064, -302, -1043, 260, 74760, 248640, -280
40084, -229, -928, 196, 73920, 137970, -132160
40104, -296, -846, 200, 79660, 133420, -104370
40124, -235, -826, 203, 102690, 119630, -87080
40144, -206, -826, 208, 131320, 65240, -129570
40164, -189, -906, 227, 141470, 35070, -130410
40184, -297, -1028, 310, 145320, 12740, -89460
40204, -454, -1128, 386, 142100, -6370, -17430
40224, -453, -1162, 363, 103110, -60060, 1750
40244, -335, -1049, 290, 43750, -160090, -54670
40264, -294, -932, 263, 2170, -250320, -87360
40284, -266, -870, 245, -30450, -300370, -61390
40304, -222, -851, 213, -74830, -332360, -25900
40324, -253, -868, 197, -121520, -350840, 16170
40344, -289, -895, 188, -153720, -348880, 78960
40364, -248, -944, 177, -160230, -352870, 120540
40384, -277, -966, 191, -150570, -360080, 131670
40404, -310, -970, 181, -137060, -324100, 166600
40424, -242, -962, 133, -127540, -270620, 182210
40444, -196, -927, 115, -105280, -229460, 147070
40464, -227, -908, 135, -56000, -162960, 124880
40484, -236, -927, 135, -4200, -63210, 118650
40504, -220, -948, 123, 28280, 34930, 80500
40524, -261, -954, 148, 56210, 124600, 27020
40544, -316, -975, 174, 93800, 221410, 3570
40564, -325, -951, 184, 141890, 353850, -52710
40584, -287, -885, 193, 156310, 372680, -95060
40604, -263, -878, 200, 154280, 384230, -117530
40624, -290, -899, 210, 141330, 393050, -108430
40644, -333, -912, 245, 142030, 372890, -91210
40664, -294, -896, 263, 152740, 310520, -94150
40684, -233, -888, 276, 151410, 229670, -100170
40704, -288, -919, 300, 128100, 170240, -62440
40724, -318, -928, 314, 99400, 100870, -24360
40744, -265, -902, 299, 74900, -6230, -28560
40764, -248, -855, 285, 44380, -108850, -27930
40784, -271, -851, 263, 2240, -183330, -630
40804, -255, -845, 233, -34510, -258510, 13300
40824, -238, -844, 221, -57120, -328160, 22470
40844, -276, -871, 217, -80360, -363370, 53970
40864, -310, -926, 197, -107730, -377300, 83580
40884, -322, -924, 181, -113610, -396130, 87080
40904, -308, -893, 154, -93100, -418250, 69580
40924, -330, -809, 135, -64050, -438830, 33530
40944, -320, -697, 37, -26810, -473200, -27930
40964, -391, -435, 150, -13370, -514500, -169470
40984, -225, -283, 88, -62370, -541730, -391300
41004, 153, -449, -124, -191730, -591010, -549990
41024, 688, -714, -362, -237580, -556430, -461510
41044, 342, -477, -97, -46270, -330610, -37380
41064, -764, -584, 382, 321440, 38990, 684530
41084, -1736, -1563, 778, 425040, 346080, 1199940
41104, -1559, -1784, 639, 150430, 345450, 940100
41124, -397, -1618, 52, -178430, -20230, -79380
41144, 21, -1481, -35, -275940, -281400, -669410
41164, -267, -982, 194, -2310, -211750, -179200
41184, -626, -922, 398, 308070, -41860, 497770
41204, -766, -1070, 427, 305480, 81900, 665840
41224, -611, -1008, 319, 113890, 53060, 390040
41244, -97, -1079, 29, -55510, -95900, -72800
41264, 213, -1298, -70, -121800, -185010, -347340
41284, -656, -1319, 279, 11130, -78610, -76650
41304, -1306, -1679, 558, 259350, 164150, 568190
41324, -1139, -1604, 507, 289240, 285670, 762510
41344, -578, -1210, 234, 128240, 150010, 261800
41364, 88, -948, 11, 4550, -56840, -326760
41384, 231, -700, 28, 8400, -119280, -488530
41404, -123, -600, 121, 106470, 19880, -195930
41424, -447, -741, 174, 163170, 261800, 240240
41444, -539, -866, 208, 104440, 413000, 449050
41464, -427, -773, 206, 54600, 377440, 332150
41484, -205, -620, 168, 122430, 52220, -259910
41504, 15, -587, 112, 107100, -2800, -375970
41524, 144, -582, 90, 75040, 67340, -297010
41544, 30, -618, 107, 42630, 230160, -74970
41564, -233, -753, 129, -16870, 400470, 148260
41584, -493, -1017, 136, -60830, 469630, 227010
41604, -574, -1096, 152, 20580, 370930, 115010
41624, -439, -915, 189, 226940, 151830, -113750
41644, -166, -755, 253, 354340, -24640, -317380
41664, 4, -799, 241, 264250, -12740, -351400
41684, -156, -990, 176, 67270, 170170, -194390
41704, -469, -1247, 142, -41510, 350980, 5600
41724, -626, -1380, 155, 31570, 365260, 80360
41744, -580, -1279, 227, 263900, 202160, 16240
41764, -416, -1128, 373, 465710, 10640, -112490
41784, -299, -1183, 374, 399700, -12530, -203280
41804, -396, -1387, 215, 129010, 151690, -177520
41824, -564, -1480, 146, 910, 291550, -63490
41844, -554, -1337, 210, 164360, 241570, 30870
41864, -459, -1161, 326, 409220, 81340, 32340
41884, -387, -1099, 397, 455980, 1330, -27860
41904, -390, -1191, 305, 265930, 63490, -76160
41924, -393, -1311, 165, 44310, 164290, -83790
41944, -395, -1248, 175, 28840, 173460, -36470
41964, -417, -1110, 287, 208810, 88760, 57050
41984, -408, -1012, 367, 344260, 2520, 110320
42004, -354, -951, 347, 284340, -26390, 66640
42024, -300, -943, 252, 100380, -10640, -17010
42044, -253, -946, 148, -52010, -1400, -69510
42064, -213, -892, 128, -66080, -38290, -65450
42084, -194, -795, 181, 41930, -110670, -16800
42104, -189, -708, 251, 153370, -177100, 38780
42124, -191, -650, 282, 162470, -209440, 67200
42144, -193, -636, 249, 60550, -212730, 63770
42164, -190, -669, 175, -88830, -209370, 44450
42184, -195, -721, 126, -202300, -220500, 29960
42204, -202, -760, 121, -227290, -255850, 34930
42224, -196, -770, 158, -168490, -309750, 56630
42244, -166, -777, 204, -84910, -362530, 84700
42264, -168, -817, 260, -48160, -385420, 119420
42284, -273, -927, 275, -88550, -352730, 179340
42304, -465, -1132, 257, -190960, -272440, 264810
42324, -619, -1330, 259, -293090, -203350, 332710
42344, -594, -1367, 276, -305060, -219030, 328300
42364, -417, -1286, 273, -215810, -324100, 243460
42384, -375, -1255, 249, -137480, -376880, 189630
42404, -475, -1262, 252, -155120, -285950, 294630
42424, -531, -1266, 260, -127680, -250530, 341040
42444, -512, -1249, 262, -75320, -281050, 290430
42464, -426, -1227, 252, -35210, -318850, 201390
42484, -347, -1248, 223, -24850, -307930, 154560
42504, -405, -1311, 238, -11760, -243390, 196210
42524, -524, -1337, 295, 34580, -176890, 269290
42544, -538, -1288, 313, 74200, -154350, 253820
42564, -424, -1185, 262, 67900, -162120, 137830
42584, -308, -1090, 203, 40600, -154070, 31430
42604, -244, -1008, 161, 34720, -113050, 6230
42624, -231, -942, 154, 62580, -57190, 37170
42644, -244, -877, 175, 105490, -6160, 73360
42664, -260, -834, 198, 133910, 34090, 79590
42684, -254, -806, 200, 122920, 65660, 41160
42704, -215, -787, 173, 82110, 92050, -26460
42724, -159, -766, 137, 46970, 119910, -84700
42744, -141, -749, 125, 41160, 157640, -101570
42764, -170, -747, 133, 57120, 206780, -79030
42784, -219, -768, 153, 74270, 256550, -48230
42804, -260, -796, 175, 83020, 291060, -43050
42824, -283, -829, 189, 84350, 302890, -75040
42844, -282, -874, 189, 81760, 298410, -131670
42864, -257, -911, 180, 84070, 288890, -188020
42884, -250, -949, 189, 99960, 287910, -216720
42904, -300, -1022, 204, 121170, 309610, -199640
42924, -410, -1132, 220, 130620, 350560, -153090
42944, -504, -1230, 237, 141890, 377230, -122570
42964, -508, -1251, 258, 184520, 356650, -139370
42984, -467, -1245, 271, 243740, 303940, -184870
43004, -435, -1238, 265, 271880, 269780, -215810
43024, -438, -1224, 252, 261730, 277270, -205030
43044, -448, -1216, 237, 243320, 303030, -167020
43064, -433, -1192, 228, 241570, 311150, -134820
43084, -413, -1154, 254, 271110, 287630, -114800
43104, -409, -1149, 285, 308000, 254100, -93170
43124, -413, -1175, 287, 300370, 240730, -70070
43144, -415, -1190, 274, 247170, 245280, -53130
43164, -407, -1157, 269, 203000, 242200, -35210
43184, -375, -1098, 272, 196700, 215040, -14000
43204, -348, -1033, 281, 206290, 170450, 1330
43224, -332, -980, 285, 200060, 129920, 11760
43244, -311, -947, 265, 161980, 103040, 16590
43264, -277, -912, 236, 103670, 78190, 9100
43284, -245, -862, 219, 49770, -8470, -1050
43304, -232, -816, 224, 54250, -59290, 12040
43324, -218, -779, 227, 47460, -105910, 23100
43344, -211, -747, 226, 19810, -145950, 28630
43364, -210, -728, 221, -23170, -179900, 31990
43384, -211, -724, 209, -70000, -212870, 34440
43404, -215, -742, 189, -107310, -248500, 38080
43424, -223, -769, 187, -124460, -285670, 47810
43444, -231, -794, 201, -126070, -320530, 64470
43464, -240, -830, 221, -134750, -344330, 86940
43484, -263, -896, 231, -165340, -349860, 117040
43504, -322, -987, 244, -204890, -340270, 157430
43524, -392, -1076, 256, -234220, -328300, 198870
43544, -452, -1156, 263, -250180, -326970, 224350
43564, -471, -1201, 262, -252140, -341600, 224770
43584, -439, -1193, 254, -238630, -365120, 210910
43604, -412, -1187, 241, -220780, -376950, 208180
43624, -426, -1198, 241, -203700, -365960, 233100
43644, -435, -1199, 251, -174580, -350560, 266140
43664, -437, -1204, 256, -137620, -343770, 278740
43684, -443, -1227, 259, -110670, -336070, 271880
43704, -443, -1251, 255, -92680, -324030, 255920
43724, -432, -1266, 249, -72380, -310450, 234780
43744, -425, -1252, 253, -44240, -293650, 217420
43764, -411, -1205, 260, -9520, -272300, 205380
43784, -383, -1147, 245, 13370, -246400, 182700
43804, -345, -1085, 219, 16030, -215880, 145250
43824, -308, -1021, 197, 17780, -185220, 106400
43844, -270, -959, 179, 29960, -155680, 74480
43864, -238, -905, 175, 47600, -123200, 51100
43884, -216, -858, 173, 64470, -85890, 34720
43904, -207, -823, 172, 73080, -42280, 21980
43924, -204, -805, 169, 68460, 6300, 8820
43944, -204, -800, 159, 55650, 54740, -8470
43964, -199, -794, 150, 45780, 98280, -29330
43984, -202, -790, 153, 46060, 136500, -49490
44004, -213, -797, 161, 53060, 172830, -64400
44024, -231, -818, 167, 58170, 208600, -75950
44044, -252, -851, 180, 59360, 241430, -90510
44064, -272, -894, 188, 59010, 268590, -110600
44084, -296, -950, 192, 59780, 289730, -134050
44104, -317, -1001, 201, 66920, 305620, -156660
44124, -341, -1044, 218, 84700, 316960, -173390
44144, -383, -1099, 234, 109130, 327110, -180810
44164, -426, -1155, 241, 128240, 339360, -182070
44184, -446, -1188, 250, 164080, 341880, -202860
44204, -446, -1198, 251, 192010, 328580, -216720
44224, -436, -1198, 251, 215320, 318080, -219100
44244, -430, -1185, 252, 231980, 313810, -207200
44264, -429, -1175, 252, 240870, 312900, -187950
44284, -423, -1172, 246, 243320, 308910, -170590
44304, -407, -1160, 248, 250390, 297430, -152600
44324, -400, -1143, 259, 260540, 282450, -128520
44344, -399, -1135, 267, 257180, 270480, -102970
44364, -387, -1120, 267, 238070, 259630, -82880
44384, -373, -1088, 262, 216860, 243180, -67760
44404, -349, -1046, 258, 200200, 219450, -54250
44424, -324, -1001, 254, 185500, 190050, -41580
44444, -306, -956, 257, 167930, 159600, -28210
44464, -291, -917, 252, 140840, 129780, -18060
44484, -269, -885, 241, 107590, 96180, -14910
44504, -249, -854, 233, 80360, 56140, -14140
44524, -237, -822, 233, 60760, 12950, -9870
44544, -226, -802, 230, 40180, -31010, -3780
44564, -218, -785, 224, 15540, -74410, 2730
44584, -219, -776, 223, -10500, -115010, 11970
44604, -225, -775, 223, -37800, -152740, 23310
44624, -235, -788, 215, -67760, -189350, 32270
44644, -242, -813, 216, -96250, -225470, 38500
44664, -251, -839, 221, -118860, -259210, 46550
44684, -265, -880, 228, -139860, -286160, 61390
44704, -289, -938, 233, -164780, -303100, 84350
44724, -322, -1000, 242, -189280, -312340, 113260
44744, -366, -1063, 258, -206080, -317870, 144060
44764, -406, -1116, 265, -218750, -320740, 171850
44784, -428, -1151, 260, -232470, -323120, 191030
44804, -423, -1164, 252, -239190, -330960, 197400
44824, -409, -1163, 244, -231420, -343000, 198730
44844, -404, -1160, 240, -212870, -350490, 208180
44864, -404, -1165, 242, -189420, -349300, 226520
44884, -411, -1174, 248, -162680, -342930, 244720
44904, -426, -1193, 259, -135310, -333900, 256200
44924, -433, -1208, 259, -112700, -322350, 257180
44944, -422, -1204, 248, -95970, -311220, 243670
44964, -394, -1172, 239, -76720, -302190, 220080
44984, -364, -1121, 228, -50260, -291970, 195720
45004, -340, -1076, 220, -25060, -273980, 175210
45024, -318, -1029, 208, -9030, -247730, 154420
45044, -297, -991, 200, 1540, -217490, 131180
45064, -275, -954, 189, 11620, -186340, 106260
45084, -256, -924, 184, 30520, -120470, 56280
45104, -237, -893, 179, 38640, -83790, 34160
45124, -221, -860, 177, 42770, -42770, 15540
45144, -214, -839, 173, 41300, 1610, -560
45164, -211, -820, 167, 37590, 45290, -17570
45184, -204, -808, 163, 35630, 85540, -36470
45204, -204, -801, 163, 36260, 122920, -55020
45224, -209, -807, 164, 37240, 159180, -71120
45244, -223, -831, 168, 38850, 194250, -84350
45264, -247, -868, 180, 42630, 226240, -96740
45284, -274, -920, 194, 48580, 253470, -110530
45304, -303, -973, 208, 54950, 275520, -127050
45324, -335, -1031, 215, 65030, 291550, -145180
45344, -361, -1073, 231, 81060, 301840, -162820
45364, -384, -1113, 243, 99190, 309260, -177450
45384, -408, -1144, 248, 115010, 315350, -189630
45404, -420, -1163, 250, 130970, 317800, -201390
45424, -420, -1160, 249, 150640, 314580, -211400
45444, -410, -1148, 249, 173460, 306880, -217350
45464, -398, -1140, 246, 192500, 300440, -216440
45484, -398, -1144, 247, 204610, 298760, -205730
45504, -401, -1144, 251, 213220, 298200, -186900
45524, -403, -1147, 253, 219660, 293790, -166740
45544, -392, -1134, 258, 224700, 283010, -148890
45564, -381, -1107, 264, 229460, 266980, -130830
45584, -367, -1081, 265, 226240, 249830, -113190
45604, -346, -1050, 258, 210350, 232680, -99050
45624, -325, -1012, 252, 188930, 214340, -85680
45644, -307, -975, 246, 169610, 192990, -69160
