T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
104282, -173, -810, 197, 39480, 147490, 30940
104302, -182, -769, 182, 6930, 163450, 51940
104322, -157, -703, 153, -8680, 155120, 44380
104342, -109, -639, 134, -4830, 124390, 13440
104362, -62, -585, 128, 13580, 87220, -20300
104382, -41, -557, 138, 33110, 61670, -32410
104402, -55, -591, 139, 39410, 55300, -11270
104422, -84, -669, 148, 26530, 62090, 31220
104442, -131, -802, 175, 17290, 67270, 107170
104462, -210, -965, 227, 33530, 59990, 135450
104482, -341, -1154, 293, 44240, 51450, 158760
104502, -471, -1278, 352, 37240, 34020, 153860
104522, -466, -1237, 329, 4900, -5950, 87500
104542, -325, -1060, 238, -29120, -67970, -15820
104562, -197, -871, 185, -33390, -123970, -83930
104582, -120, -759, 163, -19670, -152530, -90650
104602, -93, -695, 157, -10010, -155750, -53760
104622, -91, -665, 155, -11200, -147560, -6230
104642, -92, -681, 152, -21700, -137270, 32410
104662, -129, -751, 177, -30800, -123200, 67760
104682, -195, -866, 204, -36190, -110320, 95900
104702, -262, -1025, 222, -43050, -107030, 99890
104722, -335, -1171, 271, -36260, -115710, 84350
104742, -413, -1291, 320, -20720, -125230, 67200
104762, -466, -1358, 317, -33530, -126980, 41300
104782, -432, -1276, 296, -53480, -134260, -770
104802, -346, -1175, 234, -59010, -154280, -53550
104822, -279, -1069, 215, -55580, -168770, -86310
104842, -238, -994, 225, -32340, -169470, -81200
104862, -240, -1001, 214, -28840, -150640, -59150
104882, -260, -1028, 227, -42910, -121310, -32550
104902, -272, -1084, 226, -48230, -97160, -15680
104922, -313, -1154, 244, -53410, -77490, -6860
104942, -343, -1193, 278, -41930, -65590, 5950
104962, -343, -1228, 298, -27020, -63840, 3290
104982, -376, -1271, 289, -41090, -53830, -5390
105002, -357, -1203, 246, -69300, -32060, -3220
105022, -298, -1061, 215, -69160, -26250, -12250
105042, -247, -939, 205, -35140, -39550, -29120
105062, -179, -851, 200, -4340, -52220, -47460
105082, -126, -824, 186, -2030, -48580, -64190
105102, -144, -878, 161, -26810, -19110, -53620
105122, -203, -991, 169, -47180, 27020, -9940
105142, -261, -1071, 220, -25690, 63840, 38430
105162, -343, -1165, 278, 26810, 81060, 69580
105182, -396, -1246, 316, 56910, 91070, 78260
105202, -392, -1292, 296, 43330, 100030, 53200
105222, -361, -1248, 242, 1750, 112210, 8960
105242, -302, -1113, 227, -16030, 122640, -16730
105262, -264, -1010, 221, 17500, 121170, -20790
105282, -247, -968, 220, 49140, 123760, -15890
105302, -233, -989, 216, 50610, 136570, -12250
105322, -258, -1088, 220, 34720, 154350, -11760
105342, -355, -1254, 252, 30450, 201600, 44310
105362, -449, -1378, 310, 56490, 210490, 76720
105382, -552, -1485, 362, 70910, 207760, 86450
105402, -573, -1521, 360, 51170, 193060, 51450
105422, -486, -1423, 323, 25340, 165480, -9730
105442, -392, -1278, 275, 12670, 143850, -41930
105462, -326, -1145, 245, 8540, 135940, -34510
105482, -292, -1048, 231, 17010, 127610, -13020
105502, -267, -997, 224, 30520, 112350, 4130
105522, -259, -1017, 246, 40110, 93170, 14210
105542, -329, -1147, 299, 32130, 83440, 31500
105562, -439, -1371, 329, -6510, 85540, 47110
105582, -532, -1522, 332, -44660, 81620, 50050
105602, -559, -1488, 337, -38290, 51730, 48440
105622, -453, -1266, 311, -2240, -11550, 16100
105642, -347, -1071, 269, 9030, -73290, -40950
105662, -246, -951, 213, -18550, -107730, -86030
105682, -167, -892, 159, -41160, -126280, -99260
105702, -165, -881, 158, -24990, -133770, -63140
105722, -205, -910, 190, 18410, -135800, 0
105742, -262, -974, 244, 55650, -140700, 48790
105762, -319, -1056, 295, 61600, -149940, 62650
105782, -374, -1202, 286, 20510, -158340, 42420
105802, -424, -1298, 257, -38290, -167510, 12250
105822, -404, -1235, 256, -42560, -196140, -8120
105842, -344, -1083, 263, 6790, -245560, -25830
105862, -289, -962, 244, 21490, -276080, -44590
105882, -235, -894, 196, -29330, -274050, -64400
105902, -204, -862, 146, -89670, -260610, -74760
105922, -184, -850, 135, -104580, -254030, -61600
105942, -164, -859, 156, -72870, -256830, -37800
105962, -186, -901, 206, -29820, -254240, -5390
105982, -244, -988, 238, -17850, -229180, 39410
106002, -304, -1085, 242, -51450, -187880, 73850
106022, -371, -1170, 236, -94990, -153650, 83020
106042, -360, -1159, 229, -107100, -145180, 68180
106062, -273, -1054, 219, -78470, -166950, 25690
106082, -214, -947, 191, -45920, -185010, -16730
106102, -182, -860, 166, -47880, -163100, -20090
106122, -151, -790, 140, -60200, -121660, -1610
106142, -127, -760, 123, -56000, -89180, 10570
106162, -105, -746, 124, -33460, -67410, 16940
106182, -89, -761, 142, 1750, -47740, 27090
106202, -119, -829, 170, 30310, -16100, 49420
106222, -216, -938, 196, 35560, 34650, 92050
106242, -312, -1032, 218, 21280, 123410, 148470
106262, -319, -1049, 227, 36540, 116410, 98560
106282, -264, -1013, 215, 55370, 92750, 27790
106302, -199, -936, 194, 66570, 86100, -13790
106322, -157, -863, 176, 65800, 111090, -11690
106342, -175, -830, 170, 52640, 156450, 20300
106362, -214, -827, 166, 41090, 192570, 43190
106382, -218, -834, 164, 44310, 201390, 26460
106402, -190, -821, 170, 60690, 193200, -11900
106422, -173, -823, 177, 71820, 190470, -35210
106442, -177, -843, 173, 67620, 204820, -32900
106462, -190, -849, 178, 60760, 227850, -15890
106482, -216, -842, 177, 53060, 248080, 490
106502, -229, -827, 171, 48580, 252700, 1680
106522, -208, -795, 172, 59640, 234430, -21350
106542, -167, -756, 175, 78050, 206780, -54530
106562, -141, -731, 180, 80150, 189910, -70070
106582, -145, -726, 165, 59850, 190330, -59080
106602, -145, -713, 153, 36820, 193690, -41090
106622, -148, -699, 157, 32830, 186830, -31570
106642, -151, -689, 160, 41160, 168840, -28980
106662, -140, -667, 164, 49210, 142030, -35350
106682, -112, -632, 170, 52920, 112000, -47670
106702, -96, -596, 162, 42840, 87640, -54670
106722, -86, -569, 144, 17220, 71050, -49350
106742, -85, -547, 125, -5880, 55580, -38080
106762, -81, -529, 117, -13090, 34720, -29190
106782, -80, -526, 114, -3850, 6860, -25760
106802, -73, -539, 117, 13160, -25690, -25200
106822, -61, -553, 133, 31710, -57890, -23870
106842, -55, -562, 156, 44310, -82040, -15120
106862, -63, -595, 163, 37730, -92610, 7490
106882, -103, -660, 160, 7770, -90790, 40740
106902, -159, -732, 180, -19110, -88900, 73290
106922, -194, -780, 201, -22750, -101570, 83790
106942, -182, -779, 186, -17500, -131670, 59710
106962, -141, -755, 159, -18830, -168700, 16730
106982, -103, -747, 157, -18900, -198240, -15470
107002, -102, -779, 176, -10080, -207550, -15260
107022, -144, -846, 210, -5110, -192640, 19880
107042, -217, -910, 231, -14700, -163310, 68180
107062, -277, -976, 221, -35140, -135660, 101570
107082, -297, -1010, 220, -55930, -129430, 97720
107102, -265, -1002, 236, -50050, -154840, 55020
107122, -210, -1019, 243, -22540, -194880, -1960
107142, -206, -1054, 241, -50260, -177940, -11970
107162, -274, -1061, 226, -73850, -126490, 46340
107182, -291, -1012, 203, -65030, -108710, 64890
107202, -256, -891, 218, -21770, -133070, 28630
107222, -192, -806, 205, -8540, -155750, -27440
107242, -115, -789, 149, -42420, -149450, -66290
107262, -88, -804, 133, -55160, -116130, -51100
107282, -157, -884, 163, -27580, -70420, 9870
107302, -232, -999, 195, 8330, -36050, 58100
107322, -276, -1065, 288, 52990, -26880, 65590
107342, -348, -1183, 358, 48790, -14140, 51590
107362, -453, -1389, 287, -48860, 28280, 27580
107382, -461, -1392, 243, -104020, 49910, -4060
107402, -364, -1225, 220, -30520, 8680, -37590
107422, -264, -1030, 251, 75530, -45220, -61390
107442, -205, -915, 279, 104230, -47740, -61250
107462, -200, -946, 222, 21770, 6720, -49560
107482, -246, -1050, 152, -74550, 73010, -26320
107502, -264, -1104, 153, -62230, 97860, -140
107522, -274, -1135, 233, 52150, 77280, 21350
107542, -365, -1206, 376, 157990, 60900, 53830
107562, -483, -1397, 388, 129570, 97020, 76160
107582, -587, -1593, 287, -20230, 165970, 50680
107602, -543, -1524, 249, -82250, 177450, 1890
107622, -359, -1242, 287, 35980, 92540, -44030
107642, -307, -1067, 326, 148190, 28140, -56840
107662, -303, -1009, 273, 95270, 68040, -35350
107682, -267, -1006, 175, -38150, 133700, -44030
107702, -225, -988, 129, -95200, 152740, -72800
107722, -184, -947, 171, -28420, 130270, -75880
107742, -198, -960, 252, 75670, 109900, -43400
107762, -327, -1088, 311, 106190, 132160, 16940
107782, -452, -1283, 294, 34510, 187740, 65870
107802, -487, -1405, 261, -60620, 216020, 47040
107822, -410, -1298, 277, -61810, 176050, -15400
107842, -303, -1117, 284, 22820, 100520, -60760
107862, -284, -1031, 275, 64890, 64260, -69090
107882, -291, -1060, 234, 19250, 85400, -47810
107902, -317, -1182, 217, -47950, 110250, -34580
107922, -379, -1311, 286, -53480, 103180, -24290
107942, -454, -1430, 360, 10220, 73220, 6370
107962, -566, -1473, 394, 53270, 55510, 44310
107982, -559, -1424, 338, 22050, 64400, 64820
108002, -428, -1292, 271, -40880, 51660, 17710
108022, -312, -1172, 255, -47880, -14980, -69650
108042, -233, -1096, 234, 8120, -87010, -57470
108062, -279, -1075, 244, 3780, -59570, 30730
108082, -380, -1137, 266, -1050, -41020, 98140
108102, -433, -1240, 292, 980, -69580, 83090
108122, -426, -1308, 332, 11270, -125370, 22540
108142, -401, -1382, 309, -12530, -151130, -12600
108162, -432, -1337, 285, -40040, -140070, 14630
108182, -421, -1201, 268, -20720, -147210, 45920
108202, -362, -1080, 248, 1050, -186620, 18480
108222, -279, -998, 238, 3080, -225540, -29890
108242, -227, -1008, 210, -24850, -231700, -46060
108262, -271, -1069, 192, -57820, -204260, -5250
108282, -320, -1075, 230, -37380, -185010, 53480
108302, -349, -1061, 261, 70, -191730, 70700
108322, -327, -1029, 254, -7490, -204890, 37520
108342, -253, -994, 207, -51030, -210700, -17080
108362, -225, -1001, 166, -86380, -196980, -34510
108382, -245, -976, 170, -74830, -172130, 2870
108402, -246, -934, 188, -32480, -156940, 39970
108422, -237, -895, 207, 490, -152600, 45150
108442, -220, -902, 198, 560, -145600, 30240
108462, -185, -940, 175, -29050, -127330, 10010
108482, -192, -992, 180, -43750, -95270, 16520
108502, -277, -1043, 208, -27090, -52080, 65380
108522, -314, -1011, 231, 2240, -18200, 107520
108542, -279, -913, 229, 22540, -12320, 88550
108562, -230, -846, 187, 11550, -20790, 22960
108582, -160, -789, 145, -17990, -24850, -43120
108602, -79, -729, 116, -22120, -22470, -83790
108622, -57, -710, 125, 1470, -3780, -79100
108642, -97, -732, 153, 27370, 37940, -27720
108662, -164, -806, 173, 34300, 92330, 38010
108682, -230, -870, 199, 19670, 137760, 77630
108702, -276, -910, 210, 5670, 156380, 76230
108722, -223, -867, 187, -1540, 143920, 30870
108742, -140, -775, 173, 6160, 110530, -45220
108762, -106, -725, 156, 19950, 92330, -93940
108782, -107, -692, 146, 12180, 110880, -88270
108802, -113, -654, 139, -4620, 146300, -60830
108822, -126, -630, 123, -15400, 175070, -40180
108842, -128, -614, 110, -21490, 187250, -37590
108862, -96, -579, 110, -12880, 180600, -56210
108882, -55, -546, 119, 11830, 165130, -85960
108902, -42, -545, 124, 32760, 157290, -101640
108922, -69, -577, 127, 31150, 167020, -83510
108942, -93, -621, 124, -3920, 205800, -14560
108962, -111, -654, 135, -3220, 209090, -1750
108982, -141, -689, 151, 9590, 199360, 4480
109002, -152, -693, 165, 26040, 176330, -5390
109022, -124, -640, 174, 36750, 145810, -32340
109042, -97, -587, 169, 22190, 122710, -51590
109062, -90, -564, 140, -12460, 108780, -54390
109082, -80, -554, 120, -35210, 94080, -53830
109102, -64, -537, 113, -32480, 75810, -52640
109122, -46, -515, 108, -16100, 57820, -43540
109142, -37, -496, 111, -630, 44310, -21280
109162, -46, -495, 122, 7770, 35700, 10920
109182, -73, -532, 127, 5810, 26110, 42280
109202, -101, -603, 134, 2940, 7280, 59010
109222, -110, -668, 163, 13510, -22470, 56140
109242, -116, -723, 200, 28700, -51660, 48930
109262, -129, -788, 200, 20510, -68250, 55160
109282, -158, -856, 195, -2100, -73290, 74550
109302, -199, -898, 228, -4340, -77420, 100170
109322, -253, -964, 244, 280, -87360, 117600
109342, -291, -1008, 251, -12390, -104860, 111510
109362, -274, -963, 243, -21280, -133140, 80990
109382, -229, -922, 195, -27860, -169050, 36750
109402, -200, -860, 188, -26880, -200900, 7770
109422, -167, -808, 200, -1260, -223510, 3710
109442, -148, -803, 182, -1680, -226800, 6720
109462, -174, -819, 173, -30940, -210560, 23170
109482, -200, -875, 171, -40880, -194950, 48020
109502, -223, -970, 189, -24290, -196910, 54950
109522, -251, -1012, 275, 15610, -211260, 50960
109542, -274, -1100, 344, 45150, -217070, 50890
109562, -370, -1321, 313, -15610, -185150, 52080
109582, -558, -1511, 272, -140210, -113260, 75040
109602, -544, -1373, 265, -178220, -78890, 101780
109622, -351, -1049, 256, -82740, -150010, 52710
109642, -197, -873, 225, -3920, -237860, -50190
109662, -86, -840, 147, -36050, -247940, -115500
109682, -91, -906, 103, -108780, -193480, -102690
109702, -201, -1009, 150, -115990, -118230, -9380
109722, -315, -1103, 244, -37030, -62020, 103600
109742, -415, -1212, 357, 52080, -40810, 155540
109762, -466, -1349, 366, 72380, -36190, 130130
109782, -466, -1500, 266, -4830, -17990, 55930
109802, -449, -1462, 250, -98840, 9310, -16380
109822, -407, -1302, 279, -63140, 5740, -27020
109842, -352, -1145, 298, 67690, -9730, -7280
109862, -321, -1092, 260, 13790, 25480, -32270
109882, -292, -1100, 189, -44730, 60410, -60690
109902, -264, -1093, 178, -20860, 70000, -65800
109922, -275, -1136, 228, 51870, 73360, -38640
109942, -359, -1255, 302, 81690, 102480, 5390
109962, -510, -1436, 346, 45640, 152320, 33600
109982, -576, -1518, 309, -13370, 183120, 11410
110002, -487, -1376, 279, -1820, 150220, -54880
110022, -346, -1200, 265, 61810, 89740, -115570
110042, -271, -1104, 268, 80500, 79450, -123900
110062, -288, -1122, 249, 41090, 125160, -84490
110082, -377, -1271, 231, -11410, 183050, -30590
110102, -442, -1357, 279, 2660, 198240, 9870
110122, -477, -1399, 340, 66150, 168770, 20440
110142, -509, -1421, 365, 84490, 143430, 7630
110162, -451, -1400, 309, 44170, 135240, -24360
110182, -388, -1324, 281, 16800, 124530, -49910
110202, -390, -1320, 295, 33950, 117040, -22330
110222, -443, -1383, 351, 44870, 120890, 22540
110242, -562, -1545, 378, 17710, 139440, 59150
110262, -633, -1652, 346, -44310, 155680, 64050
110282, -562, -1487, 338, -52710, 123690, 36610
110302, -413, -1262, 314, 910, 48300, -8330
110322, -340, -1153, 298, 7980, 3430, -46200
110342, -314, -1138, 243, -39340, 8260, -51800
110362, -317, -1130, 195, -89670, 27020, -34230
110382, -317, -1062, 216, -68040, 18060, -2100
110402, -281, -984, 244, 8540, -21980, 15750
110422, -245, -951, 251, 44030, -58240, 4130
110442, -232, -981, 220, 16730, -66150, -8890
110462, -256, -1035, 194, -33670, -50960, -1750
110482, -297, -1038, 218, -42980, -38780, 28420
110502, -299, -987, 239, 420, -49630, 55510
110522, -268, -914, 230, 33180, -76440, 43050
110542, -234, -860, 203, 21980, -98070, 4270
110562, -183, -825, 158, -9520, -111720, -34440
110582, -147, -795, 136, -24640, -125090, -60270
110602, -120, -766, 147, -4270, -134540, -58030
110622, -126, -754, 171, 26250, -130830, -32690
110642, -167, -778, 199, 34510, -109550, 2870
110662, -215, -819, 206, 10640, -78820, 31920
110682, -232, -846, 180, -31780, -57190, 34230
110702, -197, -822, 156, -61460, -60200, 0
110722, -144, -775, 151, -49560, -85820, -50960
110742, -109, -737, 152, 6090, -97790, -77840
110762, -113, -711, 157, 70, -64260, -48930
110782, -134, -707, 154, -18410, -27090, -23800
110802, -158, -716, 142, -32690, -5740, -21210
110822, -157, -701, 142, -27020, -4410, -45010
110842, -112, -669, 138, -10500, -11410, -80500
110862, -72, -657, 129, -4200, -6300, -96530
110882, -80, -667, 137, -5810, 16380, -74270
110902, -102, -690, 140, -9380, 48720, -40110
110922, -103, -693, 137, -15820, 78050, -21770
110942, -114, -668, 134, -17150, 101150, -11200
110962, -124, -635, 119, -11130, 113820, -6580
110982, -102, -573, 106, 420, 113890, -20370
111002, -68, -507, 105, 19180, 106470, -47040
111022, -36, -446, 108, 30940, 103670, -66360
111042, -22, -417, 100, 23940, 109410, -66780
111062, -10, -393, 86, 3290, 122220, -52990
111082, -9, -378, 78, -14350, 136850, -34160
111102, -20, -373, 78, -23240, 150150, -13860
111122, -31, -389, 79, -25130, 156800, 3220
111142, -30, -425, 77, -23030, 154420, 10920
111162, -21, -460, 85, -11620, 146930, 10290
111182, -19, -474, 118, 10500, 142240, 16100
111202, -42, -507, 142, 24920, 145180, 37940
111222, -78, -561, 148, 11480, 150920, 67970
111242, -121, -620, 164, -13930, 150010, 87220
111262, -141, -685, 177, -27860, 132230, 80990
111282, -128, -755, 181, -29470, 95830, 49560
111302, -101, -806, 195, -21980, 58380, 19670
111322, -112, -876, 207, -8890, 41790, 25900
111342, -213, -962, 239, -6090, 53970, 75950
111362, -349, -1081, 283, -11340, 76790, 142800
111382, -418, -1195, 303, -20020, 71680, 159810
111402, -389, -1216, 307, -27790, 23030, 96670
111422, -297, -1132, 263, -28490, -38850, 14630
111442, -238, -1046, 219, -36470, -75110, -27720
111462, -242, -982, 225, -36540, -82040, -14000
111482, -280, -996, 235, -16030, -78820, 29190
111502, -311, -1055, 254, -8330, -81970, 49420
111522, -324, -1153, 273, -8960, -100310, 32410
111542, -322, -1291, 263, -11410, -125090, 980
111562, -408, -1339, 326, -12390, -135940, -4900
111582, -485, -1297, 350, 8190, -125580, 41650
111602, -431, -1148, 296, 560, -113680, 65100
111622, -323, -988, 215, -48650, -131950, -3920
111642, -176, -871, 106, -82250, -211540, -160160
111662, -80, -785, 94, -14910, -232050, -146580
111682, -45, -735, 153, 66640, -217910, -70210
111702, -71, -772, 201, 82880, -166740, 27720
111722, -166, -856, 259, 33110, -94150, 117250
111742, -326, -999, 282, -47600, -33600, 165690
111762, -464, -1191, 242, -115500, -31080, 129710
111782, -410, -1191, 229, -86520, -111580, 11130
111802, -210, -1108, 212, 980, -208740, -104790
111822, -145, -1089, 223, 37100, -211680, -94360
111842, -280, -1132, 292, 28140, -121100, 38290
111862, -454, -1270, 324, -16240, -31570, 136430
111882, -559, -1421, 327, -58800, -17080, 112490
111902, -462, -1462, 311, -52780, -75530, 2590
111922, -348, -1445, 312, -27440, -121940, -72170
111942, -429, -1417, 318, -28630, -78400, -10780
111962, -504, -1367, 301, -60480, -350, 82250
111982, -460, -1248, 281, -61390, 3430, 72310
112002, -311, -1156, 241, -32760, -52080, -16940
112022, -192, -1139, 233, -18270, -82390, -81060
112042, -306, -1283, 254, -28700, -31710, -26670
112062, -525, -1472, 294, -53060, 67270, 102620
112082, -654, -1555, 364, -34090, 105980, 162820
112102, -561, -1516, 365, 12110, 56140, 94360
112122, -380, -1423, 314, 16030, -5040, -36190
112142, -384, -1409, 256, -23870, 10360, -77210
112162, -471, -1391, 257, -55510, 89880, 5250
112182, -508, -1337, 294, -16100, 125720, 78190
112202, -457, -1284, 306, 44520, 97020, 57820
112222, -355, -1268, 281, 54390, 61390, -24150
112242, -344, -1308, 239, 19460, 68390, -73780
112262, -430, -1336, 249, -12320, 120820, -39200
112282, -502, -1325, 291, 11410, 161840, 31220
112302, -477, -1258, 307, 65520, 148330, 39830
112322, -361, -1160, 273, 86170, 103880, -35560
