T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
920,0.8430232558139535,0.8976608187134503,0.9615384615384616,49140,-8890,-28560
940,0.8604651162790697,0.9210526315789473,0.9615384615384616,29820,-31220,-27370
960,0.8546511627906976,0.9152046783625731,0.9423076923076923,10430,-53620,-24080
980,0.8430232558139535,0.8918128654970761,0.9134615384615384,-10500,-74550,-19460
1000,0.8197674418604651,0.868421052631579,0.8846153846153846,-32760,-92960,-14840
1020,0.8023255813953488,0.8538011695906432,0.875,-52290,-112000,-7770
1040,0.7848837209302325,0.8362573099415205,0.8173076923076923,-68040,-132160,1960
1060,0.7558139534883721,0.8187134502923976,0.7884615384615384,-83300,-150150,11270
1080,0.7267441860465116,0.7953216374269005,0.7403846153846154,-110880,-179410,27090
1100,0.627906976744186,0.6929824561403509,0.6346153846153846,-120680,-193900,37380
1120,0.4941860465116279,0.5497076023391813,0.5576923076923077,-124810,-210560,49280
1140,0.38372093023255816,0.4093567251461988,0.49038461538461536,-123900,-227570,60270
1160,0.29651162790697677,0.31871345029239767,0.4230769230769231,-124110,-241220,69230
1180,0.23255813953488372,0.24853801169590642,0.33653846153846156,-125230,-252000,77350
1200,0.19767441860465115,0.20760233918128654,0.2980769230769231,-121310,-263270,84770
1220,0.1686046511627907,0.17251461988304093,0.25,-113540,-273420,90230
1240,0.12790697674418605,0.11988304093567251,0.16346153846153846,-103740,-282100,94220
1260,0.12209302325581395,0.11403508771929824,0.14423076923076922,-90020,-289870,95620
1280,0.1511627906976744,0.11988304093567251,0.14423076923076922,-76930,-292110,91560
1300,0.13953488372093023,0.1023391812865497,0.08653846153846154,-67970,-286930,83580
1320,0.1744186046511628,0.10526315789473684,0.09615384615384616,-54110,-282170,76370
1340,0.22674418604651161,0.13742690058479531,0.10576923076923077,-39690,-274540,69930
1360,0.29069767441860467,0.20175438596491227,0.08653846153846154,-30100,-259980,62930
1380,0.4127906976744186,0.3128654970760234,0.14423076923076922,-20020,-241920,54110
1400,0.5581395348837209,0.4415204678362573,0.19230769230769232,-8190,-222040,46200
1420,0.6686046511627907,0.5877192982456141,0.25961538461538464,2450,-200620,42070
1440,0.7383720930232558,0.6432748538011696,0.2692307692307692,9520,-174930,37380
1460,0.7558139534883721,0.6549707602339181,0.27884615384615385,10500,-141680,29470
1480,0.813953488372093,0.7076023391812866,0.34615384615384615,17290,-109760,22120
1500,0.8662790697674418,0.7251461988304093,0.33653846153846156,26460,-79730,20370
1520,0.9069767441860465,0.783625730994152,0.3942307692307692,26180,-41650,20230
1540,0.9593023255813954,0.8713450292397661,0.41346153846153844,25620,-2100,20860
1560,0.9941860465116279,0.9269005847953217,0.4423076923076923,26320,35980,22120
1580,0.9593023255813954,0.9327485380116959,0.4230769230769231,26810,73640,23310
1600,0.9069767441860465,0.9093567251461988,0.4230769230769231,30100,108920,21560
1620,0.8372093023255814,0.8421052631578947,0.4326923076923077,35560,141960,15540
1640,0.6976744186046512,0.7251461988304093,0.3942307692307692,39270,173880,7700
1660,0.5813953488372093,0.6257309941520468,0.36538461538461536,39410,205310,-910
1680,0.48255813953488375,0.5233918128654971,0.33653846153846156,41160,232470,-11200
1700,0.36627906976744184,0.41812865497076024,0.28846153846153844,45990,254870,-23170
1720,0.27906976744186046,0.3362573099415205,0.25,52430,273070,-35140
1740,0.21511627906976744,0.30116959064327486,0.25,60760,287350,-47670
1760,0.22093023255813954,0.30116959064327486,0.2980769230769231,74060,295400,-60340
1780,0.19186046511627908,0.2777777777777778,0.3076923076923077,87150,298900,-71540
1800,0.13372093023255813,0.2309941520467836,0.27884615384615385,95830,301490,-81060
1820,0.0755813953488372,0.16666666666666666,0.3076923076923077,105420,298970,-87710
1840,0.0,0.07894736842105263,0.2980769230769231,120610,287070,-91000
1860,0.040697674418604654,0.08187134502923976,0.33653846153846156,130130,276150,-95970
1880,0.14534883720930233,0.17543859649122806,0.4230769230769231,136780,264180,-101010
1900,0.23255813953488372,0.2631578947368421,0.47115384615384615,143920,245980,-99120
1920,0.28488372093023256,0.32748538011695905,0.5096153846153846,146230,225470,-90790
1940,0.313953488372093,0.3538011695906433,0.5480769230769231,144060,205310,-81970
1960,0.3546511627906977,0.3684210526315789,0.5961538461538461,143850,182280,-76090
1980,0.3953488372093023,0.39766081871345027,0.6442307692307693,133910,133350,-63630
2000,0.47093023255813954,0.4649122807017544,0.7019230769230769,119420,111790,-57680
2020,0.563953488372093,0.5614035087719298,0.7692307692307693,106190,87290,-49700
2040,0.6627906976744186,0.672514619883041,0.8557692307692307,90580,62790,-39760
2060,0.7558139534883721,0.783625730994152,0.875,70980,40950,-31710
2080,0.8372093023255814,0.8771929824561403,0.9423076923076923,52710,19390,-26600
2100,0.9069767441860465,0.9619883040935673,0.9807692307692307,37240,-3710,-21420
2120,0.9476744186046512,1.0,1.0,19880,-25130,-16450
2140,0.936046511627907,0.9941520467836257,0.9807692307692307,-1960,-42490,-12250
2160,0.9186046511627907,0.9678362573099415,0.9519230769230769,-21280,-60900,-6650
2180,0.8837209302325582,0.9210526315789473,0.9326923076923077,-37170,-80430,1750
2200,0.7965116279069767,0.8333333333333334,0.875,-54880,-97720,11340
2220,0.7151162790697675,0.7631578947368421,0.8269230769230769,-72800,-113330,20230
2240,0.6744186046511628,0.7192982456140351,0.7788461538461539,-85260,-131040,28910
2260,0.627906976744186,0.6608187134502924,0.7307692307692307,-94850,-148190,35210
2280,0.5581395348837209,0.5847953216374269,0.6826923076923077,-105140,-163100,41930
2300,0.48255813953488375,0.5,0.6057692307692307,-113610,-177940,51590
2320,0.38372093023255816,0.40350877192982454,0.5480769230769231,-118580,-193060,63210
2340,0.31976744186046513,0.32748538011695905,0.46153846153846156,-122220,-206430,73360
2360,0.2558139534883721,0.2777777777777778,0.3942307692307692,-121940,-220150,82040
2380,0.22674418604651161,0.23391812865497075,0.375,-117250,-233660,87640
2400,0.1686046511627907,0.1695906432748538,0.3173076923076923,-110880,-244930,90230
2420,0.13953488372093023,0.11695906432748537,0.25,-104230,-253260,91700
2440,0.12209302325581395,0.09064327485380116,0.21153846153846154,-96460,-259980,93310
2460,0.1511627906976744,0.1286549707602339,0.19230769230769232,-87640,-263620,92750
2480,0.20930232558139536,0.1783625730994152,0.20192307692307693,-77560,-263900,89600
2500,0.27325581395348836,0.2309941520467836,0.17307692307692307,-65590,-261800,85120
2520,0.3488372093023256,0.2953216374269006,0.21153846153846154,-53340,-255990,78400
2540,0.436046511627907,0.3684210526315789,0.20192307692307693,-43470,-243810,69230
2560,0.48255813953488375,0.39766081871345027,0.21153846153846154,-34300,-228200,61180
2580,0.5290697674418605,0.4327485380116959,0.2403846153846154,-23030,-211470,55510
2600,0.5872093023255814,0.48830409356725146,0.28846153846153844,-7490,-196140,51940
2620,0.6802325581395349,0.5584795321637427,0.3173076923076923,-700,-171780,46760
2640,0.75,0.6432748538011696,0.33653846153846156,-140,-140840,38500
2660,0.8662790697674418,0.7690058479532164,0.38461538461538464,-3220,-104720,29400
2680,0.9534883720930233,0.8654970760233918,0.4519230769230769,1610,-73500,25200
2700,0.9825581395348837,0.9122807017543859,0.46153846153846156,11830,-45920,24360
2720,1.0,0.9269005847953217,0.5,18900,-15400,22750
2740,0.9651162790697675,0.9152046783625731,0.49038461538461536,18620,21630,19390
2760,0.8953488372093024,0.868421052631579,0.46153846153846156,15680,59290,17640
2780,0.813953488372093,0.804093567251462,0.4230769230769231,13860,93940,16170
2800,0.7441860465116279,0.7456140350877193,0.4423076923076923,17220,125230,9170
2820,0.6627906976744186,0.6637426900584795,0.4230769230769231,27650,150990,-2520
2840,0.5581395348837209,0.5555555555555556,0.38461538461538464,35070,175490,-13300
2860,0.45348837209302323,0.4678362573099415,0.3557692307692308,35490,201460,-32340
2880,0.36046511627906974,0.38596491228070173,0.2980769230769231,39270,244580,-42070
2900,0.29651162790697677,0.34210526315789475,0.3076923076923077,48790,256410,-51240
2920,0.22674418604651161,0.2807017543859649,0.2980769230769231,65450,260820,-62860
2940,0.23837209302325582,0.28654970760233917,0.34615384615384615,81410,262080,-75250
2960,0.20930232558139536,0.2543859649122807,0.3557692307692308,85960,267610,-84980
2980,0.18604651162790697,0.2309941520467836,0.34615384615384615,91350,266420,-88410
3000,0.11627906976744186,0.17543859649122806,0.33653846153846156,103460,256830,-90230
3020,0.10465116279069768,0.14327485380116958,0.34615384615384615,111090,248570,-95550
3040,0.12790697674418605,0.14912280701754385,0.38461538461538464,120750,235970,-99470
3060,0.18604651162790697,0.19298245614035087,0.47115384615384615,130130,216440,-94780
3080,0.25,0.2543859649122807,0.49038461538461536,128590,200970,-89040
3100,0.36046511627906974,0.3742690058479532,0.5480769230769231,122780,186130,-84000
3120,0.43023255813953487,0.45614035087719296,0.6153846153846154,121100,166040,-77980
3140,0.48255813953488375,0.49415204678362573,0.6442307692307693,119980,142450,-70280
3160,0.5232558139534884,0.52046783625731,0.6826923076923077,116620,119000,-63910
3180,0.5813953488372093,0.5789473684210527,0.7596153846153846,109620,95900,-57190
3200,0.5217391304347826,0.125,0.2857142857142857,-1190,840,0
3220,0.6395348837209303,0.6286549707602339,0.7884615384615384,94010,76860,-50190
3240,0.7093023255813954,0.7134502923976608,0.8269230769230769,74410,58940,-42420
3260,0.3478260869565217,0.1041666666666666,0.4571428571428571,-1330,420,-1470
3280,0.4782608695652174,0.1875,0.2571428571428571,-1330,280,-1330
3300,0.7965116279069767,0.8157894736842105,0.8846153846153846,59150,38010,-35070
3320,0.3043478260869565,0.1875,0.3428571428571428,-980,560,-700
3340,0.872093023255814,0.9035087719298246,0.9326923076923077,47110,14980,-28140
3360,0.5652173913043478,0.2708333333333333,0.1714285714285714,-1190,-140,-1400
3380,0.9127906976744186,0.9385964912280702,0.9423076923076923,32970,-6230,-21910
3400,0.9127906976744186,0.9473684210526315,0.9615384615384616,17780,-26880,-14490
3420,0.5217391304347826,0.2708333333333333,0.0857142857142857,-1050,210,-910
3440,0.2608695652173913,0.1666666666666666,0.1714285714285714,-1610,-210,-1260
3460,0.877906976744186,0.9210526315789473,0.9423076923076923,630,-45500,-7070
3480,0.8313953488372093,0.847953216374269,0.8942307692307693,-19320,-60480,-2380
3500,0.3043478260869565,0.0833333333333333,0.2857142857142857,-1890,210,-840
3520,0.7790697674418605,0.7953216374269005,0.875,-37730,-75320,2800
3540,0.6086956521739131,0.1041666666666666,0.4285714285714285,-1610,700,-420
3560,0.6521739130434783,0.125,0.5142857142857142,-1610,490,-560
3580,0.75,0.7719298245614035,0.8365384615384616,-49980,-94080,12460
3600,0.6521739130434783,0.1458333333333333,0.4,-1470,350,-420
3620,0.7267441860465116,0.7573099415204678,0.7980769230769231,-61530,-112210,23520
3640,0.6956521739130435,0.0833333333333333,0.4571428571428571,-1190,0,-560
3660,0.7267441860465116,0.7514619883040936,0.7596153846153846,-75250,-126350,31920
3680,0.4347826086956521,0.0,0.4571428571428571,-1190,-140,-980
3700,0.6918604651162791,0.716374269005848,0.7307692307692307,-85750,-140490,39900
3720,0.9565217391304348,0.0625,0.3714285714285714,-560,700,-490
3740,0.6104651162790697,0.6257309941520468,0.6634615384615384,-93240,-154420,48160
3760,0.47674418604651164,0.48830409356725146,0.5673076923076923,-101570,-165690,56700
3780,0.4347826086956521,0.1458333333333333,0.3428571428571428,490,2730,1120
3800,0.36046511627906974,0.3508771929824561,0.4807692307692308,-105490,-178290,66010
3820,0.391304347826087,0.125,0.3142857142857143,280,2450,560
3840,0.8695652173913043,0.1875,0.1428571428571428,-140,1680,-140
3860,0.27325581395348836,0.24561403508771928,0.4423076923076923,-101500,-194390,74760
3880,0.7391304347826086,0.1875,0.2857142857142857,-490,980,-630
3900,0.21511627906976744,0.1695906432748538,0.36538461538461536,-98140,-207620,80640
3920,0.6521739130434783,0.1458333333333333,0.3428571428571428,-1120,-140,-1890
3940,0.20930232558139536,0.15789473684210525,0.3173076923076923,-99680,-215600,86030
3960,0.3043478260869565,0.2708333333333333,0.1428571428571428,-1050,0,-2100
3980,0.20930232558139536,0.1871345029239766,0.2692307692307692,-99960,-222460,92050
4000,0.0434782608695652,0.25,0.2571428571428571,-490,1120,-1470
4020,0.20930232558139536,0.18421052631578946,0.23076923076923078,-95690,-229040,96600
4040,0.0434782608695652,0.25,0.2285714285714285,-980,700,-1820
4060,0.22093023255813954,0.1783625730994152,0.21153846153846154,-85470,-235270,97370
4080,0.1304347826086956,0.1458333333333333,0.4,-1050,840,-1050
4100,0.2441860465116279,0.18128654970760233,0.2403846153846154,-70210,-240660,93660
4120,0.27325581395348836,0.1783625730994152,0.21153846153846154,-58450,-239750,87220
4140,0.0434782608695652,0.25,0.3714285714285714,-1050,350,-1050
4160,0.3023255813953488,0.22514619883040934,0.20192307692307693,-54040,-231280,82810
4180,0.3478260869565217,0.3333333333333333,0.2285714285714285,-1050,-420,-1680
4200,0.4347826086956521,0.3333333333333333,0.2285714285714285,-420,420,-560
4220,0.38372093023255816,0.3128654970760234,0.22115384615384615,-48650,-221480,81200
4240,0.45930232558139533,0.3888888888888889,0.23076923076923078,-38080,-211330,77140
4260,0.4782608695652174,0.2083333333333333,0.3142857142857143,-770,0,-700
4280,0.4782608695652174,0.2083333333333333,0.1428571428571428,-1680,-910,-1330
4300,0.5348837209302325,0.4444444444444444,0.2692307692307692,-25760,-197750,68880
4320,0.3478260869565217,0.2083333333333333,0.2571428571428571,-1470,70,-490
4340,0.6046511627906976,0.49415204678362573,0.3269230769230769,-1680,-164780,55440
4360,0.4347826086956521,0.2291666666666666,0.3142857142857143,-1120,560,-280
4380,0.6453488372093024,0.5409356725146199,0.3173076923076923,-2870,-136570,50680
4400,0.7093023255813954,0.6345029239766082,0.3269230769230769,-3920,-106190,44870
4420,0.4347826086956521,0.1875,0.3428571428571428,-1470,0,-770
4440,0.8488372093023255,0.7543859649122807,0.41346153846153844,2870,-78680,37590
4460,0.4782608695652174,0.1875,0.3142857142857143,-1330,-280,-1470
4480,0.2608695652173913,0.2708333333333333,0.2285714285714285,-1120,70,-980
4500,0.8895348837209303,0.8216374269005848,0.4326923076923077,9310,-50540,31990
4520,0.936046511627907,0.8538011695906432,0.4423076923076923,15190,-21560,28140
4540,0.3478260869565217,0.0833333333333333,0.5142857142857142,-1890,350,-840
4560,0.391304347826087,0.0833333333333333,0.5714285714285714,-1820,490,-840
4580,0.9418604651162791,0.8771929824561403,0.49038461538461536,20440,8120,25130
4600,0.4782608695652174,0.0833333333333333,0.3714285714285714,-1050,560,-980
4620,0.8895348837209303,0.827485380116959,0.46153846153846156,18480,42700,22050
4640,0.8197674418604651,0.7807017543859649,0.4326923076923077,15260,77420,18340
4660,0.5652173913043478,0.125,0.2285714285714285,-350,980,-420
4680,0.7732558139534884,0.7485380116959064,0.4326923076923077,19110,106540,11270
4700,0.4347826086956521,0.2708333333333333,0.0571428571428571,-350,840,-490
4720,0.7209302325581395,0.7046783625730995,0.4230769230769231,25410,133350,980
4740,0.217391304347826,0.25,0.2285714285714285,-910,350,-980
4760,0.2608695652173913,0.3125,0.2285714285714285,-1190,280,-1050
4780,0.686046511627907,0.6812865497076024,0.4423076923076923,32480,156800,-7840
4800,0.3478260869565217,0.25,0.4,-1120,70,-910
4820,0.622093023255814,0.631578947368421,0.4326923076923077,37170,178290,-14980
4840,0.0990183525394793,0.410459587955626,0.5371732026143791,-20860,-124810,-23170
4860,0.5581395348837209,0.5906432748538012,0.40384615384615385,34930,203070,-24710
4880,0.5058139534883721,0.5467836257309941,0.3942307692307692,37450,223020,-36680
4900,0.1540759709773794,0.4675118858954041,0.5285947712418301,-10080,-140560,-11130
4920,0.1058472044387537,0.5023771790808241,0.5612745098039216,-21560,-171500,-40740
4940,0.4127906976744186,0.4678362573099415,0.34615384615384615,49280,233520,-47810
4960,0.31976744186046513,0.3713450292397661,0.36538461538461536,64890,238840,-58730
4980,0.0396927016645326,0.4532488114104596,0.6213235294117647,-46970,-171920,-67760
5000,0.2558139534883721,0.2982456140350877,0.38461538461538464,81060,240240,-69160
5020,0.0025608194622279,0.3882725832012678,0.6850490196078431,-54180,-140910,-54740
5040,0.1340162185232608,0.3137876386687797,0.6515522875816994,-30590,-118650,-27720
5060,0.22093023255813954,0.24269005847953215,0.375,89040,243880,-79730
5080,0.2330345710627401,0.3676703645007924,0.6180555555555556,5880,-108780,-3290
5100,0.1744186046511628,0.2046783625730994,0.36538461538461536,88970,248990,-87640
5120,0.19767441860465115,0.22514619883040934,0.375,92820,245560,-88550
5140,0.1250533504054631,0.4944532488114104,0.6380718954248366,23660,-83860,14280
5160,0.20930232558139536,0.2543859649122807,0.40384615384615385,102830,233870,-87850
5180,0.0887750746905676,0.5800316957210776,0.6503267973856209,23590,-50260,9730
5200,0.2558139534883721,0.29239766081871343,0.4423076923076923,114310,219030,-89320
5220,0.0943235168587281,0.5103011093502378,0.6842320261437909,20930,-25410,17920
5240,0.28488372093023256,0.32456140350877194,0.5192307692307693,125090,202160,-91210
5260,0.1344430217669654,0.4469096671949287,0.6907679738562091,17710,-26180,32270
5280,0.1259069568928723,0.4294770206022187,0.7030228758169934,25200,-30380,42980
5300,0.27325581395348836,0.2953216374269006,0.5288461538461539,129290,185430,-90650
5320,0.2616279069767442,0.260233918128655,0.5288461538461539,124390,171990,-89950
5340,0.1246265471617584,0.5245641838351822,0.7250816993464052,28490,-52850,8610
5360,0.1442594963721724,0.6006339144215531,0.696078431372549,12180,-72170,-11200
5380,0.29069767441860467,0.260233918128655,0.5576923076923077,119980,155470,-87010
5400,0.1352966282543747,0.5182250396196514,0.7054738562091504,-14560,-84700,-12810
5420,0.3546511627906977,0.31871345029239767,0.6057692307692307,118650,133070,-79030
5440,0.4127906976744186,0.4064327485380117,0.6634615384615384,113540,109620,-67550
5460,0.1429790866410584,0.5229793977812995,0.7267156862745098,-30590,-89600,-12600
5480,0.5348837209302325,0.5292397660818714,0.7211538461538461,103250,88760,-59360
5500,0.1357234314980794,0.4627575277337559,0.755718954248366,-28420,-92610,-18760
5520,0.165599658557405,0.4627575277337559,0.7569444444444444,-27230,-114450,-35770
5540,0.6569767441860465,0.6461988304093568,0.7884615384615384,91770,68460,-54950
5560,0.1886470337174562,0.4310618066561014,0.7450980392156863,-35770,-123690,-43260
5580,0.7151162790697675,0.7280701754385965,0.8173076923076923,76300,50960,-52920
5600,0.1899274434485702,0.4786053882725832,0.7495915032679739,-41930,-114730,-36680
5620,0.7848837209302325,0.7953216374269005,0.8557692307692307,60550,32340,-48510
5640,0.8023255813953488,0.8245614035087719,0.8846153846153846,50540,9030,-41020
5660,0.1869398207426376,0.3946117274167987,0.7655228758169934,-40320,-100730,-25970
5680,0.1907810499359795,0.3534072900158478,0.7855392156862745,-34580,-83230,-12180
5700,0.813953488372093,0.8187134502923976,0.9038461538461539,40950,-14840,-31710
5720,0.1916346564233888,0.3961965134706814,0.7843137254901961,-28840,-77280,-10080
5740,0.8081395348837209,0.8128654970760234,0.8846153846153846,24290,-33390,-24080
5760,0.1877934272300469,0.4263074484944532,0.8333333333333334,-22540,-85750,-25550
5780,0.8023255813953488,0.827485380116959,0.8942307692307693,3360,-48580,-17010
5800,0.2778489116517285,0.277337559429477,0.7892156862745098,-28770,-108150,-55510
5820,0.8255813953488372,0.8450292397660819,0.8653846153846154,-16730,-62790,-12110
5840,0.3004694835680751,0.2028526148969889,0.7720588235294118,-41650,-116620,-73990
5860,0.8313953488372093,0.8508771929824561,0.8653846153846154,-32970,-78260,-7980
5880,0.2812633376013658,0.1711568938193343,0.8190359477124183,-29260,-101220,-59780
5900,0.8197674418604651,0.8391812865497076,0.8557692307692307,-45220,-95690,-1610
5920,0.2889457959880495,0.1870047543581616,0.8729575163398693,-13650,-109970,-41860
5940,0.7906976744186046,0.7982456140350878,0.8173076923076923,-55230,-114380,9170
5960,0.7383720930232558,0.7543859649122807,0.75,-65800,-130830,20790
5980,0.3085787451984635,0.1283676703645007,0.9158496732026143,-2940,-136430,-36540
6000,0.3303457106274007,0.1679873217115689,0.8909313725490197,-1050,-162260,-44240
6020,0.6569767441860465,0.6812865497076024,0.6826923076923077,-77350,-143710,31080
6040,0.5930232558139535,0.6052631578947368,0.6153846153846154,-87640,-154910,39480
6060,0.3051643192488263,0.0776545166402535,0.9105392156862744,-3570,-149590,-46410
6080,0.4425949637217243,0.2662440570522979,1.0,6720,-117460,-54810
6100,0.5406976744186046,0.5497076023391813,0.5865384615384616,-93870,-166880,47250
6120,0.3947930004268032,0.0570522979397781,0.8631535947712419,17360,-122920,-67480
6140,0.5058139534883721,0.5,0.5288461538461539,-97370,-189910,61460
6160,0.4050362782757149,0.1949286846275753,0.8954248366013072,-3220,-113960,-26250
6180,0.45348837209302323,0.43859649122807015,0.4807692307692308,-94010,-201600,70140
6200,0.4131455399061033,0.1806656101426307,0.8831699346405228,-4550,-122360,-14840
6220,0.38372093023255816,0.3654970760233918,0.4423076923076923,-89530,-211820,79450
6240,0.4366197183098591,0.1806656101426307,0.9362745098039216,-70,-108570,-10920
6260,0.27906976744186046,0.2543859649122807,0.36538461538461536,-88060,-217350,86240
6280,0.4370465215535638,0.1505546751188589,0.9162581699346404,1750,-86590,-14840
6300,0.20348837209302326,0.1695906432748538,0.2980769230769231,-84630,-221480,88690
6320,0.4579598804950918,0.196513470681458,0.8386437908496732,-9380,-84350,-11690
6340,0.20348837209302326,0.15497076023391812,0.25961538461538464,-76160,-225820,87710
6360,0.26744186046511625,0.195906432748538,0.25961538461538464,-67340,-227570,85400
6380,0.4916773367477592,0.1537242472266244,0.8733660130718954,-12670,-117180,-14490
6400,0.3023255813953488,0.2222222222222222,0.25,-57820,-226940,83930
6420,0.4963721724285104,0.1537242472266244,0.937091503267974,-6720,-128240,-12460
6440,0.518992744344857,0.1236133122028526,0.9513888888888888,-3150,-114310,-11690
6460,0.3372093023255814,0.25146198830409355,0.2403846153846154,-45570,-225540,84420
6480,0.31976744186046513,0.23976608187134502,0.22115384615384615,-36890,-218610,84350
6500,0.5377720870678617,0.0966719492868462,0.9084967320261438,-8330,-101850,-11410
6520,0.5492957746478874,0.1362916006339144,0.8382352941176471,-17150,-108780,-15750
6540,0.3313953488372093,0.24561403508771928,0.20192307692307693,-30800,-205870,79940
6560,0.38372093023255816,0.28362573099415206,0.21153846153846154,-20860,-191310,70210
6580,0.5868544600938967,0.1283676703645007,0.8300653594771242,-17080,-119490,-20650
6600,0.5996585574050363,0.1030110935023771,0.965686274509804,-10640,-126000,-15820
6620,0.48255813953488375,0.34502923976608185,0.23076923076923078,-9800,-174930,60200
6640,0.5465116279069767,0.39766081871345027,0.2403846153846154,-1540,-155820,56000
6660,0.6094750320102432,0.0903328050713153,0.9816176470588236,-1120,-124600,-9450
6680,0.6162790697674418,0.4824561403508772,0.3173076923076923,8680,-137900,58030
6700,0.614596670934699,0.1362916006339144,0.8925653594771242,-12810,-114590,-11270
6720,0.6457533077251387,0.0950871632329635,0.8312908496732027,-36260,-121100,-14630
6740,0.6511627906976745,0.5409356725146199,0.33653846153846156,16800,-116830,59360
6760,0.6976744186046512,0.6052631578947368,0.33653846153846156,15890,-86450,54600
6780,0.6692274861288946,0.0950871632329635,0.829248366013072,-41300,-140560,-22190
6800,0.8197674418604651,0.7397660818713451,0.3942307692307692,13860,-52010,43960
6820,0.6939820742637645,0.0618066561014263,0.8937908496732027,-33740,-150290,-22470
6840,0.9302325581395349,0.847953216374269,0.4519230769230769,20510,-22680,33810
6860,0.7012377294067434,0.0776545166402535,0.8410947712418301,-26670,-151340,-18970
6880,0.9767441860465116,0.9005847953216374,0.4807692307692308,27650,5460,29120
6900,0.7383696116090482,0.0491283676703645,0.8243464052287581,-32060,-136500,-13510
6920,0.9593023255813954,0.9035087719298246,0.49038461538461536,33390,32970,30660
6940,0.7712334613743065,0.0475435816164817,0.8214869281045751,-30310,-121590,-16100
6960,0.8895348837209303,0.8654970760233918,0.49038461538461536,36750,61110,33390
6980,0.7712334613743065,0.0649762282091917,0.7826797385620915,-21630,-122570,-19180
7000,0.7965116279069767,0.7865497076023392,0.4326923076923077,34930,92820,31080
7020,0.8130601792573624,0.028526148969889,0.8055555555555556,-17080,-131810,-16730
