T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
0,0.7254901960784313,0.3155339805825243,0.3323216995447648,140000,-234500,130970
20,0.766295707472178,0.4064430714916152,0.34218512898330805,133070,-201880,130830
40,0.809220985691574,0.49205648720211825,0.3493930197268589,112350,-151480,121170
60,0.8431372549019608,0.559135039717564,0.3558421851289833,99540,-98700,104720
80,0.8611552729199788,0.5953221535745807,0.3626707132018209,98700,-47810,87920
100,0.8696343402225755,0.6142983230361871,0.36608497723823974,95620,10640,68670
120,0.8659247482776895,0.6129744042365401,0.36646433990895294,85820,70770,57120
140,0.8537360890302067,0.5988526037069727,0.36456752655538693,67060,135380,48160
160,0.8272390037095919,0.5719329214474845,0.3600151745068285,43820,201880,34090
180,0.7970323264440912,0.5286849073256841,0.3569802731411229,30310,254590,21490
200,0.7551669316375199,0.46601941747572817,0.3512898330804249,26040,301070,-11130
220,0.7080021197668257,0.37775816416593117,0.34597875569044007,33670,337260,-58730
240,0.652888182299947,0.26257722859664606,0.33649468892261003,44030,370720,-125440
260,0.6200317965023847,0.17255075022065314,0.3258725341426404,47250,402640,-192920
280,0.6248012718600954,0.176522506619594,0.3232169954476479,54320,416850,-246540
300,0.6147323794382618,0.2030008826125331,0.3209408194233687,87710,375130,-228130
320,0.5771065182829889,0.1641659311562224,0.3156297420333839,135030,330540,-246470
340,0.5384207737148914,0.08120035304501325,0.3099393019726859,184030,291200,-309400
360,0.5506094329623742,0.03309796999117388,0.3141122913505311,216650,251440,-368200
380,0.604133545310016,0.09355692850838482,0.32473444613050073,204190,210490,-352730
400,0.6417594064652888,0.20785525154457193,0.3285280728376328,170660,161280,-271250
420,0.6380498145204028,0.24801412180052956,0.3277693474962064,161420,109550,-225400
440,0.6571277159512454,0.2758164165931156,0.33763277693474963,176610,65660,-252490
460,0.6921038685744568,0.2965578111209179,0.3482549317147193,180320,32060,-298200
480,0.7329093799682035,0.3411297440423654,0.3577389984825493,147490,6090,-292530
500,0.7567567567567568,0.4024713150926743,0.3592564491654021,91140,-17990,-229110
520,0.7710651828298887,0.4638128861429832,0.3603945371775417,51940,-46060,-168490
540,0.7912029676735559,0.5141218005295676,0.36684370257966614,39900,-72450,-154630
560,0.8187599364069952,0.5551632833186231,0.37253414264036416,34930,-87640,-179410
580,0.8436671966083731,0.5834068843777581,0.37784522003034904,20790,-94710,-200760
600,0.8659247482776895,0.6037069726390115,0.38050075872534145,-1190,-103460,-192710
