T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
181588,0.6551724137931034,0.7651006711409396,1.0,-34020,-53620,-35280
181608,0.6068965517241379,0.6946308724832215,0.9272727272727272,-32060,-90580,-28770
181628,0.45517241379310347,0.5805369127516778,0.8545454545454545,-36050,-123900,-7910
181648,0.3724137931034483,0.5469798657718121,0.7090909090909091,-53690,-143500,6090
181668,0.4,0.6040268456375839,0.5636363636363636,-77770,-150570,-1190
181688,0.5310344827586206,0.697986577181208,0.4909090909090909,-93380,-155330,-23030
181708,0.6620689655172414,0.7751677852348994,0.4727272727272727,-91700,-168070,-38360
181728,0.6344827586206897,0.7046979865771812,0.4727272727272727,-81690,-186130,-34020
181748,0.3310344827586207,0.4161073825503356,0.2909090909090909,-76650,-200480,-13510
181768,0.027586206896551724,0.1476510067114094,0.09090909090909091,-78470,-207130,6930
181788,0.13793103448275862,0.2651006711409396,0.09090909090909091,-83230,-206920,8190
181808,0.5379310344827586,0.6342281879194631,0.21818181818181817,-92260,-197050,-14210
181828,0.8482758620689655,0.912751677852349,0.21818181818181817,-104160,-178850,-38990
181848,0.8689655172413793,0.9026845637583892,0.09090909090909091,-104860,-165060,-43820
181868,0.6896551724137931,0.6845637583892618,0.0,-84350,-163030,-27930
181888,0.4068965517241379,0.3825503355704698,0.03636363636363636,-49070,-167860,-4970
181908,0.2482758620689655,0.20134228187919462,0.05454545454545454,-22820,-163520,8960
181928,0.3724137931034483,0.3187919463087248,0.07272727272727272,-27790,-135450,2800
181948,0.6896551724137931,0.6476510067114094,0.01818181818181818,-56560,-89460,-16940
181968,0.903448275862069,0.8422818791946308,0.01818181818181818,-72310,-51240,-29820
181988,0.896551724137931,0.8322147651006712,0.01818181818181818,-54110,-35630,-24290
182008,0.6896551724137931,0.6174496644295302,0.03636363636363636,-14350,-34020,-5530
182028,0.4,0.3221476510067114,0.05454545454545454,21420,-28070,12950
182048,0.2896551724137931,0.22818791946308725,0.07272727272727272,35490,-6440,19250
182068,0.5517241379310345,0.5134228187919463,0.09090909090909091,24010,31780,9310
182088,0.8206896551724138,0.785234899328859,0.14545454545454545,4340,73010,-7350
182108,0.9103448275862069,0.8959731543624161,0.16363636363636364,-210,101010,-13790
182128,0.7793103448275862,0.802013422818792,0.14545454545454545,18830,110250,-2800
182148,0.5172413793103449,0.5469798657718121,0.16363636363636364,49980,108920,17570
182168,0.2620689655172414,0.33221476510067116,0.2727272727272727,85470,118930,32340
182188,0.35172413793103446,0.4161073825503356,0.3090909090909091,70420,142590,14420
182208,0.5586206896551724,0.6174496644295302,0.38181818181818183,48650,166180,-5390
182228,0.7172413793103448,0.7785234899328859,0.4,43260,172340,-7000
182248,0.7517241379310344,0.8221476510067114,0.509090909090909,57960,159460,10780
182268,0.6,0.7181208053691275,0.5272727272727272,76580,141540,31780
182288,0.36551724137931035,0.4899328859060403,0.5636363636363636,82600,132300,38010
182308,0.2620689655172414,0.37919463087248323,0.5818181818181818,73290,132930,24780
182328,0.4,0.48322147651006714,0.6363636363636364,57330,134400,3780
182348,0.6068965517241379,0.6677852348993288,0.7636363636363637,45220,126980,-7350
182368,0.7103448275862069,0.7684563758389261,0.8363636363636363,39480,110110,-280
182388,0.593103448275862,0.6879194630872483,0.8,37170,89320,15750
182408,0.4068965517241379,0.5234899328859061,0.7636363636363637,36540,68040,25760
182428,0.33793103448275863,0.44966442953020136,0.8181818181818182,34370,49070,20860
182448,0.43448275862068964,0.4899328859060403,0.8727272727272727,25200,34790,4480
182468,0.5448275862068965,0.6006711409395973,0.9272727272727272,7280,24080,-9660
182488,0.6137931034482759,0.6912751677852349,0.8363636363636363,-10780,10360,-10920
