T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
1053446,0.550185873605948,0.4037735849056604,0.9819819819819819,2730,15540,3640
1053466,0.5390334572490706,0.4377358490566038,0.9441441441441442,14700,8260,1050
1053486,0.5446096654275093,0.5471698113207547,0.9585585585585585,25690,4200,-210
1053506,0.5836431226765799,0.5471698113207547,0.9801801801801802,28980,3290,-630
1053526,0.5910780669144982,0.5622641509433962,0.9585585585585585,22680,4970,-910
1053546,0.5762081784386617,0.5924528301886792,0.9495495495495495,21840,7280,-420
1053566,0.5947955390334573,0.5924528301886792,0.9477477477477477,23030,10290,630
1053586,0.5929368029739777,0.6339622641509434,0.9315315315315316,19950,9730,1890
1053606,0.533457249070632,0.6830188679245283,0.8486486486486486,16170,7420,3080
1053626,0.5055762081784386,0.660377358490566,0.7837837837837838,10780,6020,4480
1053646,0.5371747211895911,0.5924528301886792,0.7243243243243244,-1260,2870,7980
1053666,0.4962825278810409,0.5962264150943396,0.745945945945946,-9170,4130,9940
1053686,0.44052044609665425,0.660377358490566,0.6612612612612613,-6160,4760,7910
1053706,0.38104089219330856,0.6528301886792452,0.6144144144144145,910,1960,4830
1053726,0.4033457249070632,0.7169811320754716,0.5981981981981982,4340,-350,4690
1053746,0.3754646840148699,0.6490566037735849,0.572972972972973,8680,770,3710
1053766,0.36059479553903345,0.6490566037735849,0.5963963963963964,10360,6230,4550
1053786,0.39219330855018586,0.7245283018867924,0.654054054054054,12110,12740,4620
1053806,0.3828996282527881,0.569811320754717,0.6306306306306306,4200,16030,3500
1053826,0.3736059479553903,0.630188679245283,0.5531531531531532,-10990,13650,7000
1053846,0.3141263940520446,0.6075471698113207,0.5801801801801801,-11130,10500,5880
1053866,0.35315985130111527,0.5433962264150943,0.5675675675675675,-10290,8960,2870
1053886,0.362453531598513,0.5283018867924528,0.5225225225225225,-21140,7000,8400
1053906,0.33271375464684017,0.45660377358490567,0.5297297297297298,-23100,7000,10150
1053926,0.3382899628252788,0.4830188679245283,0.5603603603603604,-18340,10430,13650
1053946,0.45353159851301117,0.4339622641509434,0.6846846846846847,-12320,13860,11200
1053966,0.3736059479553903,0.5245283018867924,0.6612612612612613,-17990,10850,11970
1053986,0.26022304832713755,0.4641509433962264,0.6702702702702703,-13300,5320,10220
1054006,0.2732342007434944,0.43018867924528303,0.5621621621621622,1050,1610,8470
1054026,0.3066914498141264,0.46037735849056605,0.572972972972973,3920,-4060,8330
1054046,0.4423791821561338,0.44528301886792454,0.5621621621621622,4200,-7840,6370
1054066,0.4070631970260223,0.4490566037735849,0.5099099099099099,7560,-9240,3220
1054086,0.3159851301115242,0.4679245283018868,0.44324324324324327,16940,140,-980
1054106,0.24721189591078066,0.44150943396226416,0.43783783783783786,15540,15400,-4410
1054126,0.379182156133829,0.4490566037735849,0.45045045045045046,1330,23660,-4340
1054146,0.38661710037174724,0.41509433962264153,0.46846846846846846,-5740,19390,-1120
1054166,0.3736059479553903,0.42641509433962266,0.4846846846846847,420,15120,770
1054186,0.3215613382899628,0.39245283018867927,0.42162162162162165,5740,17430,980
1054206,0.23234200743494424,0.5509433962264151,0.3963963963963964,4620,20230,-2450
1054226,0.28810408921933084,0.6226415094339622,0.4918918918918919,1610,19880,-140
1054246,0.2992565055762082,0.6415094339622641,0.5675675675675675,13230,22890,2450
1054266,0.2379182156133829,0.6452830188679245,0.5441441441441441,25410,29610,5880
1054286,0.21561338289962825,0.7245283018867924,0.5009009009009009,21700,22470,7280
1054306,0.17843866171003717,0.7471698113207547,0.5423423423423424,9940,4620,10640
1054326,0.18773234200743494,0.8,0.5495495495495496,23940,700,17290
1054346,0.241635687732342,0.7811320754716982,0.5351351351351351,39130,9660,19320
1054366,0.25092936802973975,0.8226415094339623,0.5117117117117117,29820,14280,17710
1054386,0.23605947955390336,0.8188679245283019,0.4882882882882883,16310,19390,12670
1054406,0.16356877323420074,0.7886792452830189,0.4540540540540541,3780,22610,9660
1054426,0.25464684014869887,0.8,0.4018018018018018,-10570,15680,6160
1054446,0.3252788104089219,0.7433962264150943,0.3675675675675676,-9240,16870,3850
1054466,0.2825278810408922,1.0,0.28468468468468466,-6860,27440,-4480
1054486,0.13382899628252787,0.8,0.3963963963963964,-16100,21420,-7490
1054506,0.18029739776951673,0.7283018867924528,0.38198198198198197,-24500,-210,-2170
1054526,0.35315985130111527,0.6452830188679245,0.34774774774774775,-29540,-5740,-3080
1054546,0.31784386617100374,0.6566037735849056,0.3117117117117117,-25970,6230,-5110
1054566,0.19144981412639406,0.6830188679245283,0.24504504504504504,-23520,16520,-10010
1054586,0.13940520446096655,0.6641509433962264,0.24324324324324326,-22470,1820,-4690
1054606,0.22490706319702602,0.5018867924528302,0.3171171171171171,-13720,-3780,5390
1054626,0.3048327137546468,0.46037735849056605,0.42882882882882883,-4900,10290,8400
1054646,0.1821561338289963,0.5962264150943396,0.44684684684684683,140,19670,4550
1054666,0.0,0.6981132075471698,0.3855855855855856,-7910,16520,-3570
1054686,0.08736059479553904,0.5622641509433962,0.3441441441441441,-22120,-910,-9520
1054706,0.2137546468401487,0.4339622641509434,0.35315315315315315,-29120,-8750,-9590
1054726,0.241635687732342,0.39622641509433965,0.3981981981981982,-25410,5390,-10780
1054746,0.10223048327137546,0.4679245283018868,0.45045045045045046,-26390,6650,-13650
1054766,0.02973977695167286,0.4641509433962264,0.4036036036036036,-29260,-10220,-13790
1054786,0.0762081784386617,0.37358490566037733,0.34054054054054056,-32340,-28420,-12460
1054806,0.20074349442379183,0.3471698113207547,0.36036036036036034,-20160,-15890,-16520
1054826,0.19888475836431227,0.30566037735849055,0.45585585585585586,-13020,-21350,-12740
1054846,0.1449814126394052,0.3433962264150943,0.43423423423423424,-5180,-36960,-4900
1054866,0.20074349442379183,0.24150943396226415,0.4072072072072072,3080,-36330,3010
1054886,0.27137546468401486,0.17735849056603772,0.4018018018018018,9240,-22890,5460
1054906,0.2955390334572491,0.24528301886792453,0.46306306306306305,9310,-20230,5880
