T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
410191,0.4484777517564403,0.5201135825840038,0.5123674911660777,-482160,-1282330,-37730
410211,0.2529274004683841,0.3151916706105064,0.48939929328621906,-386610,-1442770,-53060
410231,0.10772833723653395,0.0,0.2773851590106007,-422870,-1457330,-292530
410251,0.05269320843091335,0.0,0.13780918727915195,-711620,-1261120,-669900
410271,0.28454332552693207,0.4032181732134406,0.3789752650176678,-758170,-1352260,-708960
410291,0.4426229508196721,0.73450070989115,0.4302120141342756,-624610,-1694770,-445060
410311,0.31088992974238877,0.6791292001893043,0.25353356890459366,-834400,-1726690,-246330
410331,0.07377049180327869,0.44297207761476576,0.10777385159010601,-1109080,-1639680,-65800
410351,0.0,0.29105537150970184,0.0088339222614841,-1105090,-1694700,38220
410371,0.0778688524590164,0.39895882631329865,0.07862190812720848,-897120,-1848560,-37660
410391,0.08840749414519906,0.43729294841457644,0.0,-819280,-1858920,-330610
410411,0.11592505854800937,0.6152389966871746,0.05123674911660778,-906990,-1800260,-503300
410431,0.38173302107728335,0.9455750118315192,0.2712014134275618,-830550,-1938440,-500920
410451,0.5035128805620609,1.0,0.26501766784452296,-1076670,-1767080,-518560
410471,0.39695550351288056,0.8684335068622812,0.1775618374558304,-1231720,-1654030,-357910
410491,0.3296252927400468,0.8017037387600567,0.20053003533568906,-1123500,-1708000,-193970
410511,0.398711943793911,0.8627543776620918,0.26501766784452296,-948360,-1776740,-190260
410531,0.4918032786885246,0.9096071935636536,0.31802120141342755,-916930,-1737120,-270900
410551,0.531615925058548,0.8807382867960246,0.34275618374558303,-961940,-1634290,-304640
410571,0.5456674473067916,0.8580217699952674,0.3825088339222615,-956200,-1552110,-299250
410591,0.6100702576112412,0.881211547562707,0.4372791519434629,-893830,-1500380,-329000
410611,0.6850117096018735,0.9138665404637956,0.4991166077738516,-844130,-1440530,-376740
410631,0.7540983606557377,0.9190724088973025,0.5432862190812721,-836500,-1352330,-402920
410651,0.7968384074941453,0.8826313298627544,0.5697879858657244,-832020,-1256080,-393960
410671,0.7962529274004684,0.8291528632276385,0.5971731448763251,-786030,-1182160,-355810
410691,0.8126463700234192,0.8002839564600095,0.6316254416961131,-682500,-1141910,-322490
410711,0.8518735362997658,0.8007572172266919,0.691696113074205,-561120,-1107260,-326620
410731,0.9045667447306791,0.8035967818267865,0.7544169611307421,-486850,-1029700,-364070
410751,0.9519906323185011,0.7695220066256507,0.7959363957597173,-481530,-901600,-407540
410771,0.9537470725995316,0.6710837671557028,0.7941696113074205,-500220,-750820,-419720
410791,0.9461358313817331,0.5693327023189777,0.7871024734982333,-466690,-639800,-383600
410811,0.952576112412178,0.4912446758163748,0.8127208480565371,-347620,-598010,-304360
410831,0.9672131147540983,0.44486512068149553,0.8789752650176679,-206360,-583240,-184240
410851,0.9373536299765808,0.396119261713204,0.9213780918727915,-140350,-532910,-30240
410871,0.8548009367681498,0.32607666824420256,0.848939929328622,-211260,-391860,114170
410891,0.8313817330210773,0.3005205868433507,0.8056537102473498,-341180,-185360,168210
410911,0.8618266978922716,0.310459062943682,0.8047703180212014,-372260,-16380,107730
410931,0.9004683840749415,0.3393279697113109,0.8321554770318021,-268940,67690,22960
410951,0.8951990632318502,0.3227638428774255,0.8551236749116607,-115570,117250,-3290
410971,0.8711943793911007,0.2801703738760057,0.8674911660777385,-70,172550,34370
410991,0.7950819672131147,0.19403691433980122,0.8303886925795053,42770,254590,96110
411011,0.6727166276346604,0.07524846190250828,0.7190812720848057,-15330,395640,147980
411031,0.6569086651053864,0.07808802650260294,0.681095406360424,-107030,563780,137620
411051,0.7710772833723654,0.2555608140085187,0.7614840989399293,-55370,655690,42560
411071,0.8214285714285714,0.3771888310459063,0.8268551236749117,147070,638890,-18130
411091,0.7523419203747073,0.35873166114529104,0.7720848056537103,263900,649250,22750
411111,0.6639344262295082,0.2938949361097965,0.6643109540636042,216930,760130,60270
411131,0.6791569086651054,0.3232371036441079,0.6439929328621908,192500,876960,1820
411151,0.7353629976580797,0.38618078561287267,0.6908127208480566,325500,908320,-97370
411171,0.7283372365339579,0.39990534784666354,0.6996466431095406,495390,897680,-107870
411191,0.6926229508196722,0.40179839091339326,0.6545936395759717,532280,936530,-6720
411211,0.6967213114754098,0.4699479413156649,0.6369257950530035,475580,1009260,115850
411231,0.7353629976580797,0.5669663984855655,0.6634275618374559,472990,1034880,197610
411251,0.7839578454332553,0.6630383341221012,0.7234982332155477,549850,1008980,234080
411271,0.7950819672131147,0.7042120208234738,0.7561837455830389,629230,982520,250600
411291,0.7617096018735363,0.6871746332229058,0.7393992932862191,626220,997220,279580
411311,0.724824355971897,0.65309985802177,0.7093639575971732,529130,1063790,301630
411331,0.7441451990632318,0.6597255087553242,0.700530035335689,401590,1147300,234990
411351,0.7851288056206089,0.6990061523899669,0.730565371024735,478660,1093610,204820
411371,0.7903981264637002,0.7103644107903455,0.765017667844523,556920,1033270,218470
411391,0.7622950819672131,0.6838618078561287,0.7720848056537103,557830,1020740,225260
