T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
907314,0.8644840447575632,0.35278154681139756,0.7410130718954249,5880,-163940,-11340
907334,0.837546622461666,0.3242876526458616,0.7132352941176471,13160,-178430,-15400
907354,0.840033153750518,0.3229308005427408,0.6801470588235294,4550,-161070,-15610
907374,0.901782014090344,0.34599728629579374,0.6593137254901961,70,-134470,-25900
907394,0.951512639867385,0.3310719131614654,0.6303104575163399,11480,-143570,-43260
907414,0.9635308744301699,0.3677069199457259,0.6254084967320261,21490,-152810,-40390
907434,0.9411520928305015,0.3921302578018996,0.6172385620915033,16450,-129080,-17150
907454,0.9183588893493576,0.37720488466757124,0.5915032679738562,18060,-132370,-280
907474,0.9100704517198508,0.42198100407055633,0.6090686274509803,22050,-153160,490
907494,0.9324492333195192,0.4043419267299864,0.5633169934640523,14630,-134960,-1120
907514,0.9295482801491919,0.43012211668928085,0.5629084967320261,2660,-112910,6020
907534,0.9432242022378782,0.41383989145183175,0.5375816993464052,-2240,-114520,17430
907554,0.9680895151263986,0.41112618724559025,0.5490196078431373,-12180,-110880,22050
907574,0.9763779527559056,0.40027137042062416,0.5236928104575164,-13790,-101150,18410
907594,0.9510982179859097,0.39348710990502034,0.4918300653594771,-18900,-94430,18340
907614,0.9531703273932863,0.412483039348711,0.5061274509803921,-29330,-90720,17710
907634,0.9208454206382097,0.33921302578018997,0.46200980392156865,-25620,-104790,14350
907654,0.9171156237049316,0.32700135685210313,0.4305555555555556,-33110,-112910,16100
907674,0.949026108578533,0.3514246947082768,0.42606209150326796,-37380,-93590,10080
907694,0.9432242022378782,0.344640434192673,0.4285130718954248,-35000,-79800,-2520
907714,0.9274761707418152,0.35956580732700133,0.4011437908496732,-27230,-75250,-12810
907734,0.9299627020306672,0.36363636363636365,0.40236928104575165,-24500,-67620,-11760
907754,0.9249896394529631,0.378561736770692,0.3868464052287582,-13650,-92960,-10360
907774,0.9084127641939495,0.3582089552238806,0.3737745098039216,-10710,-85540,-10850
907794,0.8976377952755905,0.34328358208955223,0.3627450980392157,-4900,-66990,-14140
907814,0.9307915457936179,0.39755766621438265,0.37336601307189543,4130,-49350,-15190
907834,0.9104848736013261,0.37991858887381275,0.3333333333333333,4270,-45290,-10220
907854,0.8968089515126398,0.4097693351424695,0.3562091503267974,6440,-43820,-9030
907874,0.9059262329050974,0.40298507462686567,0.35784313725490197,2660,-39690,-10850
907894,0.9092416079569001,0.417910447761194,0.3639705882352941,-910,-37170,-12740
907914,0.8901782014090344,0.3812754409769335,0.31209150326797386,-4200,-31920,-6090
907934,0.9237463738085371,0.4043419267299864,0.33455882352941174,630,-23450,-4410
907954,0.8955656858682138,0.4531886024423338,0.35049019607843135,840,-19740,-2450
907974,0.9469539991711562,0.43826322930800543,0.3451797385620915,-3080,-20370,-8260
907994,0.9378367177786987,0.4681139755766621,0.3300653594771242,-4830,-11410,-12110
908014,0.8731869042685454,0.3568521031207598,0.2965686274509804,-7560,-3360,-16520
908034,0.9079983423124741,0.5115332428765265,0.3598856209150327,420,-2100,-26390
908054,0.8926647326978865,0.4830393487109905,0.34844771241830064,-10640,-7280,-16170
908074,0.886033982594281,0.4531886024423338,0.3190359477124183,-51170,-29890,5740
908094,0.9067550766680481,0.44776119402985076,0.31086601307189543,-67200,-26040,7630
908114,0.8669705760464153,0.43012211668928085,0.3214869281045752,-42630,-10080,1400
908134,0.998756734355574,0.4599728629579376,0.3341503267973856,-16170,-70,-70
908154,0.9328636552009946,0.5305291723202171,0.3333333333333333,-19180,-8890,3360
908174,0.9113137173642768,0.4491180461329715,0.2834967320261438,-29610,-39130,21770
908194,0.8702859510982179,0.48575305291723203,0.3055555555555556,-23170,-54950,2450
908214,0.8773311230832987,0.46404341926729986,0.29248366013071897,-630,-41370,-14560
908234,0.8624119353501865,0.4287652645861601,0.2785947712418301,2730,-36680,-23240
908254,0.8843762950683796,0.4694708276797829,0.29330065359477125,5180,-28980,-26040
908274,0.8719436386241194,0.5590230664857531,0.31086601307189543,16520,-35000,-41370
908294,0.8711147948611687,0.5101763907734057,0.27736928104575165,15820,-58100,-39900
908314,0.8632407791131371,0.5549525101763908,0.25,4900,-86870,-34160
908334,0.8358889349357647,0.5563093622795116,0.2455065359477124,5180,-103810,-36470
908354,0.7998342312474098,0.5861601085481682,0.28227124183006536,3220,-113400,-42420
908374,0.7799419809365935,0.5508819538670285,0.26633986928104575,-5110,-132580,-53620
908394,0.7919602154993783,0.6445047489823609,0.23243464052287582,-14980,-167930,-72520
908414,0.7351844177372565,0.7177747625508819,0.21568627450980393,-34650,-208530,-113190
908434,0.7128056361375881,0.7883310719131614,0.18709150326797386,-76580,-221340,-121590
908454,0.6833816825528388,0.7544097693351425,0.1474673202614379,-92260,-220290,-116900
908474,0.6842105263157895,0.8181818181818182,0.1213235294117647,-63490,-241080,-107450
908494,0.64235391628678,0.8426051560379919,0.13071895424836602,-47810,-243040,-106960
908514,0.5859925404061335,0.8873812754409769,0.10089869281045752,-23030,-204400,-74480
908534,0.5457936179030253,0.8208955223880597,0.14011437908496732,-6160,-183260,-48300
908554,0.5611272275176129,0.9185888738127544,0.06209150326797386,-4550,-190820,-47810
908574,0.5553253211769581,0.9308005427408412,0.016339869281045753,14350,-189490,-43820
908594,0.5192706174886034,0.8697421981004071,0.049019607843137254,35980,-150500,-15960
908614,0.47948611686697057,0.7964721845318861,0.12581699346405228,38080,-115150,-2310
908634,0.44881889763779526,0.8127544097693351,0.12173202614379085,28350,-106680,-4620
908654,0.42809780356402816,0.9050203527815468,0.06454248366013073,48790,-116550,-7700
908674,0.4645669291338583,0.89280868385346,0.02369281045751634,46970,-122150,-8470
908694,0.43265644426025696,0.7747625508819539,0.07883986928104575,31920,-125930,-18200
908714,0.41193535018648986,0.757123473541384,0.09640522875816994,23730,-119630,-24500
908734,0.37712391214256114,0.7299864314789688,0.11683006535947713,28420,-107870,-16100
908754,0.34852880232076255,0.8018995929443691,0.1184640522875817,29960,-104160,-13090
908774,0.3572316618317447,0.7435549525101763,0.08415032679738563,30100,-104510,-5670
908794,0.37339411520928306,0.6635006784260515,0.09763071895424837,25060,-96810,4130
908814,0.3626191462909242,0.6200814111261872,0.12418300653594772,19110,-101360,-7490
908834,0.3025279734769996,0.6146540027137042,0.17197712418300654,18060,-92400,-10080
908854,0.2859510982179859,0.5725915875169606,0.18627450980392157,27020,-86310,-2660
908874,0.30542892664732696,0.6485753052917232,0.12826797385620914,31780,-99540,4830
