T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
467724,0.4745762711864407,0.6378896882494005,0.40384615384615385,23800,13300,52780
467744,0.8389830508474576,0.8896882494004796,0.7403846153846154,60760,33740,-30800
467764,1.0,1.0,0.9038461538461539,72660,52570,-59990
467784,0.8686440677966102,0.9064748201438849,0.7115384615384616,38080,90860,-37170
467804,0.6271186440677966,0.7290167865707434,0.4807692307692308,-7910,129080,9800
467824,0.4406779661016949,0.6019184652278178,0.375,-15120,141050,47040
467844,0.326271186440678,0.5179856115107914,0.375,20020,134120,43260
467864,0.3516949152542373,0.513189448441247,0.46153846153846156,61600,133210,-2660
467884,0.4576271186440678,0.5347721822541966,0.6346153846153846,90370,141190,-64120
467904,0.4830508474576271,0.4676258992805755,0.6057692307692307,88340,165760,-111510
467924,0.4110169491525424,0.3501199040767386,0.4423076923076923,56280,201110,-123480
467944,0.2584745762711864,0.23741007194244604,0.28846153846153844,32830,218540,-96950
467964,0.11864406779661017,0.19184652278177458,0.2980769230769231,50610,199710,-55720
467984,0.06779661016949153,0.1774580335731415,0.40384615384615385,95550,163520,-37520
468004,0.0847457627118644,0.15347721822541965,0.5,125370,145320,-62090
468024,0.1271186440677966,0.11750599520383694,0.49038461538461536,121380,151830,-109410
468044,0.1694915254237288,0.07913669064748201,0.3942307692307692,96600,166740,-144480
468064,0.19915254237288135,0.09832134292565947,0.40384615384615385,78610,167160,-145740
468084,0.1864406779661017,0.1486810551558753,0.4807692307692308,88270,138950,-113610
468104,0.13135593220338984,0.17985611510791366,0.5,114870,68390,-55020
468124,0.1271186440677966,0.19904076738609114,0.5192307692307693,97860,63910,-78750
468144,0.2076271186440678,0.2302158273381295,0.5673076923076923,79800,61670,-115990
468164,0.2966101694915254,0.2517985611510791,0.5769230769230769,67830,48160,-131040
468184,0.3601694915254237,0.30455635491606714,0.6346153846153846,66010,17010,-110040
