T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
1071429,0.43309002433090027,0.5343137254901961,0.6314363143631436,-6300,5460,-11480
1071449,0.5255474452554745,0.5661764705882353,0.46883468834688347,-15540,5180,-20860
1071469,0.6253041362530414,0.5759803921568627,0.4634146341463415,-16450,10290,-27370
1071489,0.5060827250608273,0.4632352941176471,0.5528455284552846,-13510,11340,-24710
1071509,0.43309002433090027,0.4166666666666667,0.6341463414634146,-9660,7560,-14000
1071529,0.36253041362530414,0.38235294117647056,0.6829268292682927,-8260,350,-5810
1071549,0.46715328467153283,0.3137254901960784,0.5691056910569106,-21000,-7070,-4760
1071569,0.6034063260340633,0.33578431372549017,0.5555555555555556,-31010,-9940,-9590
1071589,0.49148418491484186,0.27941176470588236,0.5799457994579946,-9590,-1890,-11620
1071609,0.45498783454987834,0.35294117647058826,0.4878048780487805,13720,2800,-4970
1071629,0.45985401459854014,0.4215686274509804,0.32791327913279134,18690,-2520,1050
1071649,0.45742092457420924,0.4632352941176471,0.2926829268292683,18270,6510,6790
1071669,0.36496350364963503,0.5049019607843137,0.45799457994579945,26600,17780,11900
1071689,0.2944038929440389,0.4411764705882353,0.5555555555555556,34510,8960,12670
1071709,0.31386861313868614,0.4387254901960784,0.6124661246612466,20300,-11480,8540
1071729,0.45742092457420924,0.4264705882352941,0.6341463414634146,8120,-15400,5880
1071749,0.5547445255474452,0.5171568627450981,0.6070460704607046,9170,-4550,8820
1071769,0.5158150851581509,0.5245098039215687,0.5880758807588076,7350,-3220,6510
1071789,0.4793187347931874,0.5147058823529411,0.5691056910569106,-11690,-11970,10290
1071809,0.44525547445255476,0.5416666666666666,0.46883468834688347,-10850,-2310,15260
1071829,0.41362530413625304,0.5612745098039216,0.4281842818428184,-8960,910,14840
1071849,0.31873479318734793,0.5245098039215687,0.4363143631436314,-11130,-6720,6580
1071869,0.2798053527980535,0.4534313725490196,0.5609756097560976,-12320,-5530,-4130
1071889,0.5036496350364964,0.36764705882352944,0.8780487804878049,-16870,4200,-8820
1071909,0.559610705596107,0.31862745098039214,0.8780487804878049,-26250,4830,-7210
1071929,0.5328467153284672,0.22549019607843138,0.6775067750677507,-38500,1750,-5460
1071949,0.5474452554744526,0.22058823529411764,0.5609756097560976,-31850,6790,1190
1071969,0.5279805352798054,0.25735294117647056,0.4986449864498645,-7280,12530,4480
1071989,0.5012165450121655,0.3137254901960784,0.4010840108401084,4060,11970,770
1072009,0.5644768856447688,0.2647058823529412,0.4796747967479675,980,4200,-2310
1072029,0.6009732360097324,0.23039215686274508,0.5745257452574526,-2730,-630,-1750
1072049,0.5450121654501217,0.20833333333333334,0.5799457994579946,-1400,-630,140
1072069,0.5523114355231143,0.18137254901960784,0.6395663956639567,1540,2520,4060
1072089,0.5279805352798054,0.14950980392156862,0.6639566395663956,1540,-140,7630
1072109,0.5328467153284672,0.13480392156862744,0.6287262872628726,-3430,-3640,9590
1072129,0.537712895377129,0.10784313725490197,0.6910569105691057,-4480,-2730,11970
1072149,0.5693430656934306,0.12990196078431374,0.6639566395663956,-2450,-3150,16520
1072169,0.5961070559610706,0.2107843137254902,0.5853658536585366,-560,-2590,22890
1072189,0.5863746958637469,0.2622549019607843,0.4634146341463415,6090,-1120,30450
1072209,0.5523114355231143,0.2696078431372549,0.5257452574525745,15260,-1890,34650
1072229,0.45742092457420924,0.25245098039215685,0.6449864498644986,14910,-4480,35420
1072249,0.537712895377129,0.2622549019607843,0.7100271002710027,280,-4060,29190
1072269,0.6496350364963503,0.3382352941176471,0.6449864498644986,-18690,-3710,20720
1072289,0.6788321167883211,0.3799019607843137,0.5094850948509485,-31990,-4900,17220
1072309,0.49635036496350365,0.3284313725490196,0.5474254742547425,-28700,-9030,21280
1072329,0.48661800486618007,0.19852941176470587,0.6612466124661247,-14350,-11970,28910
1072349,0.46958637469586373,0.1715686274509804,0.6666666666666666,-9800,-9030,37170
1072369,0.5279805352798054,0.30392156862745096,0.46612466124661245,-5740,-1680,40880
