T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
333484,0.7514633048176497,0.46754281162883315,0.683371298405467,-3430,-173180,24640
333504,0.6515083295812697,0.27638391079251295,0.6605922551252847,23310,-174860,58450
333524,0.5682125168842863,0.1039426523297491,0.6275626423690205,20090,-156170,62370
333544,0.5556055830706889,0.07566706491437675,0.5962414578587699,-21280,-127260,28910
333564,0.6361999099504727,0.24452409398645958,0.6201594533029613,-66430,-129010,420
333584,0.7118415128320577,0.40581441656710476,0.6520501138952164,-37590,-193690,2940
333604,0.7303016659162539,0.4643568299482278,0.6702733485193622,23380,-273490,26670
333624,0.7321026564610535,0.49024293110314615,0.6941913439635535,79100,-332010,35490
333644,0.7235479513732553,0.4448426921545201,0.6890660592255126,110740,-373170,23800
333664,0.6312471859522738,0.24930306650736758,0.6304100227790432,53480,-326690,-12810
333684,0.47321026564610535,0.0,0.5296127562642369,-49560,-251860,-50960
333704,0.4709590274651058,0.0,0.5062642369020501,-104440,-212520,-83370
333724,0.6177397568662765,0.21346077260055754,0.6059225512528473,144760,-470750,-128240
333744,0.6479063484916704,0.29788928713659896,0.6121867881548975,82040,-470890,-120330
333764,0.5380459252588924,0.11987256073277579,0.5774487471526196,-18200,-414470,-130340
333784,0.42638451148131473,0.0,0.4806378132118451,-102340,-350910,-191520
333804,0.43268797838811346,0.0,0.46867881548974943,-77140,-364980,-255640
333824,0.5087798289058982,0.038231780167264036,0.5597949886104784,53760,-484610,-224980
333844,0.5186852769022963,0.04778972520908005,0.566628701594533,-13230,-435820,-255220
333864,0.4889689329131022,0.0,0.5541002277904328,-123480,-346920,-280280
333884,0.514633048176497,0.07327757865392275,0.5580865603644647,-160020,-312060,-289170
333904,0.5812696983340837,0.22461170848267623,0.6116173120728929,-111790,-340060,-298060
333924,0.6303466906798739,0.28952608522500994,0.6372437357630979,-95830,-336070,-338870
333944,0.6361999099504727,0.2600557546794106,0.6292710706150342,-155330,-273910,-369740
333964,0.6361999099504727,0.2178414974113899,0.6224373576309795,-194880,-225260,-345660
333984,0.6519585772174696,0.2620469932297889,0.6315489749430524,-210840,-196560,-277130
334004,0.6717694732102657,0.3225806451612903,0.643507972665148,-212240,-167650,-221340
334024,0.7010355695632597,0.3759458383114297,0.6503416856492027,-225680,-112140,-208390
334044,0.7325529040972535,0.4014336917562724,0.6463553530751709,-236250,-41790,-228060
334064,0.7451598379108509,0.41178813221823973,0.6497722095671982,-229460,19810,-224980
334084,0.7424583520936515,0.41855834328952607,0.6486332574031891,-199220,66780,-182280
334104,0.7613687528140477,0.44842692154520114,0.6560364464692483,-140770,86170,-123970
334124,0.7676722197208464,0.4858622062923138,0.6611617312072893,-88060,109970,-74970
334144,0.7829806393516434,0.5248904818797292,0.657744874715262,-62090,160440,-34160
334164,0.7978388113462405,0.5746714456391876,0.6674259681093394,-33880,219240,-23030
334184,0.8361098604232328,0.6320191158900836,0.673120728929385,17990,267400,-19740
334204,0.8509680324178298,0.666268418956591,0.6697038724373576,79380,301770,-9030
334224,0.8379108509680324,0.679410593389088,0.6702733485193622,118650,364700,26250
334244,0.8090950022512382,0.6535244922341696,0.6651480637813212,143430,439810,69720
334264,0.8239531742458353,0.6929510155316607,0.6799544419134397,190260,480340,102620
334284,0.8388113462404322,0.72242134607726,0.7061503416856492,238000,503160,127120
334304,0.835209365150833,0.7120669056152927,0.7061503416856492,234780,535710,162960
334324,0.7820801440792435,0.6379928315412187,0.6816628701594533,173320,582190,219240
334344,0.6978838361098604,0.49183592194344883,0.6361047835990888,44520,664230,291690
334364,0.49392165691130124,0.1473516527279968,0.5427107061503417,-69650,722540,350910
334384,0.25393966681674923,0.0,0.46867881548974943,-116270,716590,369390
334404,0.45114813147230975,0.0,0.6099088838268792,-40600,631190,259980
334424,0.6289959477712742,0.2540820390282756,0.6816628701594533,96320,517720,18900
334444,0.6569113012156687,0.3321385902031063,0.6896355353075171,14280,547260,-127750
334464,0.5668617739756866,0.20469932297889287,0.628132118451025,-141540,606550,-126910
334484,0.44574515983791085,0.0,0.5785876993166287,-183680,590380,-109900
334504,0.35929761368752816,0.0,0.5916856492027335,-91210,495320,-145390
334524,0.37010355695632596,0.0,0.5586560364464692,29400,382900,-214830
334544,0.4488968932913102,0.0,0.5763097949886105,-32830,392700,-298200
334564,0.47230977037370553,0.0,0.585990888382688,-76020,386400,-349790
334584,0.4115263394867177,0.0,0.5603644646924829,-8470,298760,-347410
334604,0.4074741107609185,0.0,0.566628701594533,13510,244440,-332780
334624,0.48491670418730304,0.0,0.5939635535307517,16520,188510,-397460
334644,0.5547050877982891,0.09279171644763043,0.6173120728929385,700,172410,-422520
334664,0.605132823052679,0.17960971724412583,0.6383826879271071,-3080,133770,-386330
334684,0.6307969383160739,0.23416965352449223,0.6492027334851936,2730,78890,-311780
334704,0.6411526339486717,0.2724014336917563,0.6560364464692483,-5530,39900,-252910
334724,0.6663665015758667,0.33174034249303064,0.6611617312072893,-29330,30870,-237160
334744,0.7082395317424584,0.41178813221823973,0.6753986332574032,-46340,33740,-249620
334764,0.7519135524538496,0.48665870171246517,0.6924829157175398,-42070,25830,-255920
334784,0.7973885637100405,0.5539625647152528,0.7084282460136674,-26810,11130,-242690
334804,0.830256641152634,0.6117084826762246,0.7260820045558086,-26600,12180,-204610
334824,0.8563710040522288,0.6471525288729589,0.7232346241457859,-35980,17780,-146580
334844,0.8581719945970284,0.665073675826364,0.7289293849658315,-38920,26250,-77420
334864,0.8446645655110311,0.6658701712465154,0.7238041002277904,-43680,53410,-30940
334884,0.8653759567762269,0.6821983273596177,0.7266514806378133,-37240,73290,-2940
334904,0.8392615938766321,0.643568299482278,0.715261958997722,-31220,98700,13370
334924,0.8370103556956326,0.6300278773397053,0.7118451025056948,-2590,120610,53130
334944,0.8329581269698334,0.6140979689366786,0.7169703872437357,77210,91910,99960
334964,0.8244034218820351,0.5882118677817603,0.7363325740318907,159110,45990,162330
334984,0.7897343538946421,0.5193150139386699,0.7454441913439636,185430,25550,226520
335004,0.6924808644754615,0.3568299482277977,0.7146924829157175,95620,79100,286510
335024,0.5227375056280954,0.09717244125846276,0.6042141230068337,-78890,163170,344400
335044,0.45610085547050877,0.0,0.556378132118451,-200340,181300,366590
335064,0.6064835659612787,0.1875746714456392,0.6548974943052391,-121590,65870,278390
335084,0.6717694732102657,0.27638391079251295,0.6998861047835991,13230,-76160,189140
335104,0.6204412426834759,0.1632815611310235,0.683371298405467,-24570,-123270,211330
335124,0.35929761368752816,0.0,0.5449886104783599,-144410,-149030,322210
335144,0.2669968482665466,0.0,0.46184510250569477,-230230,-220150,444010
335164,0.4308869878433138,0.0,0.576879271070615,-174090,-342230,335230
335184,0.4173795587573165,0.0,0.5296127562642369,-100800,-480200,212520
335204,0.27375056280954524,0.0,0.44703872437357633,-145740,-585830,314720
335224,0.2805042773525439,0.0,0.4527334851936219,-101430,-714490,419020
335244,0.2908599729851418,0.0,0.4123006833712984,-5390,-798910,278390
335264,0.27465105808194507,0.0,0.3906605922551253,-23800,-810040,109200
335284,0.3160738406123368,0.0,0.42482915717539865,37170,-908810,58870
335304,0.4034218820351193,0.021505376344086023,0.4533029612756264,88340,-965720,-58170
335324,0.45475011256190906,0.15292712066905614,0.4766514806378132,14840,-925680,-208040
335344,0.5213867627194957,0.2684189565909996,0.520501138952164,-48650,-897120,-311010
